Exported at 26/11/2025 15:05:43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-20m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
42.90,42.9,26/11/2025 11:05:05,3.888,25.059,,15.9,881975.0,579046.0,967743.22,3202.73,1713.83,6619.26,1129.59,14037.54,543.11,104.96,64.97,2212.46,81.35,348.28,102.40,1750.00,67.33,132.96,34.10,148.12,48.00,70.97,29.93,56.76,10.66,3394.95,310.56,3.58,0.49,65.53,6.84,7.92,2.26,0.00,0.00,13.65,2.24,7.02,3.65,1.13,4.29,10.71,20.37,62.35,8.68,5.92,4.62,62216.65,5311.01,2842.01,12506.84,2134.31,30031.00,1161.90,240.51,148.86,5524.30,203.12,419.54,123.35,2448.60,94.20,221.84,56.90,264.42,85.69,103.72,43.75,81.55,15.32,4853.91,444.02,4.56,0.62,82.02,8.56,9.86,2.82,0.00,0.00,16.15,2.65,9.49,4.93,1.51,5.72,11.95,22.74,67.16,9.35,6.71,5.24
43.00,43.0,26/11/2025 11:05:49,3.972,25.655,,15.9,875009.0,575654.0,968044.67,3386.30,1635.62,6648.06,1130.93,13423.17,522.15,74.40,48.88,2048.22,76.64,601.93,126.00,1924.23,68.85,127.86,33.36,76.90,46.64,69.14,29.55,27.89,5.60,3354.36,306.57,3.71,0.49,69.01,7.50,9.20,2.33,0.00,0.00,16.07,2.46,9.93,3.63,1.63,4.32,13.41,20.27,66.22,8.74,3.69,4.61,61110.76,5615.42,2712.31,12561.27,2136.84,28716.65,1117.06,170.49,112.00,5114.21,191.37,725.09,151.78,2692.39,96.34,213.33,55.67,137.27,83.27,101.05,43.19,40.08,8.05,4795.88,438.32,4.72,0.63,86.38,9.39,11.45,2.90,0.00,0.00,19.00,2.91,13.41,4.90,2.18,5.76,14.97,22.63,71.33,9.41,4.19,5.23
43.10,43.1,26/11/2025 11:06:23,2.276,15.477,1181248.893,15.9,879617.0,572201.0,966767.33,3947.16,1672.35,6665.09,1133.51,13917.88,538.84,24.35,20.29,2186.03,80.59,547.37,120.77,1928.76,69.21,157.81,37.10,121.58,47.80,65.52,29.16,56.76,10.73,3422.55,313.11,3.61,0.49,72.40,8.12,8.54,2.37,0.00,0.00,18.29,2.59,10.81,3.65,1.43,4.27,2.75,20.51,69.12,8.84,4.85,4.54,63564.19,6545.48,2773.22,12593.44,2141.72,29775.01,1152.76,55.79,46.50,5458.30,201.23,659.36,145.48,2698.74,96.84,263.31,61.90,217.04,85.33,95.76,42.61,81.56,15.41,4893.37,447.67,4.60,0.63,90.63,10.16,10.63,2.95,0.00,0.00,21.63,3.06,14.60,4.93,1.91,5.70,3.07,22.90,74.46,9.52,5.50,5.16
43.20,43.2,26/11/2025 11:06:56,2.071,14.946,,15.9,880759.0,575481.0,970406.06,3248.56,1693.14,5853.66,1014.21,12374.65,487.89,9.88,9.07,1841.95,71.18,461.20,111.06,1632.34,65.76,179.16,38.41,90.13,46.28,91.81,33.76,62.67,11.65,3527.32,323.66,3.69,0.49,92.66,12.77,9.69,2.32,0.00,0.00,15.50,2.40,13.49,3.68,1.31,4.23,11.69,20.08,67.50,8.75,5.09,4.48,56371.95,5387.00,2807.70,11060.27,1916.30,26473.52,1043.77,22.64,20.78,4599.18,177.73,555.57,133.78,2283.98,92.02,298.93,64.09,160.91,82.62,134.18,49.34,90.04,16.75,5043.16,462.75,4.69,0.62,115.99,15.98,12.06,2.89,0.00,0.00,18.33,2.84,18.23,4.97,1.74,5.65,13.05,22.42,72.71,9.43,5.77,5.08
43.30,43.3,26/11/2025 11:07:29,1.636,15.744,,15.9,874147.0,572269.0,969261.28,2831.29,1635.38,6279.13,1076.13,13756.96,533.30,91.35,57.86,1950.43,73.85,543.57,119.32,1695.12,66.59,80.73,26.78,108.05,46.99,69.13,29.45,62.44,11.61,3070.17,279.29,3.57,0.49,76.79,9.16,9.12,2.37,0.00,0.00,16.85,2.46,15.27,3.64,0.11,4.19,13.84,20.18,58.69,8.42,6.11,4.60,59242.17,4695.05,2711.91,11864.18,2033.31,29430.75,1140.91,209.33,132.58,4870.03,184.40,654.78,143.73,2371.83,93.17,134.69,44.68,192.89,83.89,101.04,43.04,89.72,16.68,4389.56,399.32,4.54,0.62,96.13,11.47,11.36,2.95,0.00,0.00,19.93,2.91,20.62,4.92,0.15,5.59,15.45,22.53,63.22,9.07,6.93,5.22
43.40,43.4,26/11/2025 11:08:03,2.365,15.011,,16.0,872515.0,565221.0,966477.79,4117.93,1651.12,6739.55,1144.72,14717.53,565.35,59.35,41.23,1885.46,72.16,578.62,123.25,1935.75,68.88,63.10,23.24,85.21,46.93,70.70,29.89,36.52,7.15,2994.73,271.71,3.65,0.48,99.64,14.47,9.48,2.33,0.00,0.00,16.68,2.50,12.01,3.62,2.82,4.20,24.13,20.31,63.71,8.69,5.63,4.55,64275.59,6828.66,2738.01,12734.13,2162.90,31485.72,1209.48,135.99,94.47,4707.80,180.19,697.01,148.47,2708.52,96.38,105.28,38.78,152.12,83.77,103.34,43.68,52.47,10.27,4281.70,388.48,4.64,0.62,124.73,18.12,11.80,2.90,0.00,0.00,19.73,2.96,16.22,4.89,3.76,5.60,26.94,22.67,68.63,9.36,6.39,5.17
43.50,43.5,26/11/2025 11:08:46,2.417,16.268,,16.0,874892.0,564284.0,966173.67,4270.25,1699.28,6543.49,1116.54,14898.64,571.49,81.81,53.55,2034.65,76.28,608.25,127.38,1763.49,67.88,155.09,36.41,123.58,47.59,72.41,30.28,50.36,9.59,3019.30,274.10,3.60,0.49,80.48,9.85,7.60,2.29,0.00,0.00,19.11,2.60,11.00,3.61,0.79,4.19,14.12,20.41,63.69,8.68,4.62,4.49,65003.39,7081.26,2817.88,12363.69,2109.66,31873.18,1222.61,187.46,122.70,5080.32,190.47,732.69,153.44,2467.49,94.98,258.77,60.75,220.61,84.96,105.83,44.25,72.35,13.78,4316.83,391.90,4.58,0.62,100.75,12.34,9.46,2.85,0.00,0.00,22.60,3.08,14.85,4.87,1.06,5.59,15.77,22.78,68.61,9.35,5.24,5.09
43.60,43.6,26/11/2025 11:09:19,3.340,25.526,1181240.698,16.0,870139.0,562169.0,964606.16,4272.26,1685.67,7248.47,1222.39,15432.46,589.36,50.67,53.91,2201.70,81.00,659.66,132.56,1961.88,69.74,113.38,31.64,139.57,48.02,65.65,29.16,2.92,0.63,3005.57,272.55,3.41,0.48,104.48,15.62,9.28,2.35,0.00,0.00,22.43,2.81,8.23,3.60,2.42,4.19,16.24,20.45,67.77,8.87,5.38,4.65,68069.22,7084.58,2795.30,13695.72,2309.67,33015.21,1260.83,116.10,123.52,5497.44,202.24,794.63,159.68,2745.07,97.59,189.18,52.78,249.16,85.72,95.95,42.62,4.20,0.91,4297.20,389.68,4.33,0.61,130.78,19.56,11.55,2.93,0.00,0.00,26.52,3.32,11.12,4.87,3.23,5.58,18.13,22.83,73.01,9.55,6.10,5.27
43.70,43.7,26/11/2025 11:09:53,3.715,24.667,,16.0,869151.0,560665.0,966914.70,3203.62,1620.57,6509.22,1109.91,15322.79,584.95,84.86,55.10,2179.10,80.06,655.42,131.89,1798.37,67.96,124.97,32.81,106.91,47.10,71.08,29.95,94.12,23.02,2722.27,245.56,3.68,0.49,75.40,8.82,6.98,2.23,0.00,0.00,24.60,2.89,13.38,3.60,1.22,4.13,19.10,20.28,62.08,8.58,6.12,4.45,64115.58,5312.48,2687.36,12298.92,2097.13,32780.59,1251.40,194.44,126.25,5441.00,199.90,789.53,158.88,2516.30,95.09,208.50,54.75,190.85,84.08,103.89,43.78,135.23,33.08,3892.15,351.08,4.68,0.62,94.38,11.04,8.69,2.78,0.00,0.00,29.10,3.41,18.08,4.86,1.62,5.51,21.33,22.64,66.87,9.24,6.94,5.05
43.80,43.8,26/11/2025 11:10:26,3.631,15.999,,16.0,874688.0,560559.0,967564.59,1842.84,1575.86,6627.14,1128.27,15726.77,598.68,50.86,53.71,2215.97,81.23,542.19,120.56,1878.35,68.48,100.75,30.15,90.11,47.35,58.27,27.88,90.94,16.26,3002.24,272.49,3.56,0.48,84.50,10.77,9.16,2.35,0.00,0.00,19.76,2.65,15.68,3.61,0.43,4.16,9.58,20.46,61.52,8.63,4.79,4.60,63239.90,3055.93,2613.21,12521.74,2131.83,33644.83,1280.78,116.55,123.06,5533.07,202.83,653.13,145.23,2628.19,95.81,168.10,50.30,160.87,84.53,85.17,40.74,130.66,23.36,4292.44,389.59,4.53,0.61,105.77,13.48,11.40,2.93,0.00,0.00,23.37,3.13,21.18,4.88,0.57,5.55,10.69,22.84,66.27,9.30,5.44,5.22
43.90,43.9,26/11/2025 11:11:00,2.504,22.747,,16.0,868605.0,566940.0,970347.64,2218.80,1588.53,6314.92,1081.71,13527.88,525.73,13.21,50.95,1818.61,70.24,544.65,119.06,1566.61,64.92,107.23,30.52,101.42,46.25,76.90,30.67,70.27,12.78,3070.58,279.30,3.42,0.48,104.60,15.99,8.28,2.24,0.00,0.00,16.80,2.46,9.69,3.54,0.95,4.14,12.82,19.92,60.06,8.43,4.66,4.43,57198.70,3679.39,2634.21,11931.80,2043.85,28940.67,1124.70,30.27,116.74,4540.88,175.38,656.09,143.42,2192.01,90.83,178.92,50.92,181.05,82.56,112.39,44.82,100.97,18.36,4390.14,399.33,4.35,0.61,130.93,20.02,10.31,2.78,0.00,0.00,19.87,2.91,13.09,4.79,1.27,5.52,14.31,22.24,64.69,9.08,5.29,5.02
44.00,44.0,26/11/2025 11:11:43,3.890,22.286,,16.0,871120.0,564089.0,969529.85,2782.78,1631.54,6041.97,1040.25,14105.74,544.56,106.30,65.74,1695.04,66.85,552.80,120.06,1508.50,64.62,25.70,15.01,130.60,46.91,61.18,27.93,62.04,11.50,3189.54,290.83,3.77,0.48,82.20,10.34,9.02,2.24,0.00,0.00,17.80,2.52,9.04,3.52,2.81,4.13,15.93,19.95,62.75,8.56,4.66,4.43,58721.51,4614.62,2705.55,11416.08,1965.52,30176.89,1164.99,243.56,150.64,4232.36,166.91,665.90,144.63,2110.70,90.42,42.88,25.04,233.14,83.74,89.42,40.83,89.15,16.52,4560.22,415.82,4.80,0.62,102.89,12.94,11.23,2.79,0.00,0.00,21.05,2.98,12.21,4.76,3.74,5.51,17.78,22.27,67.59,9.22,5.29,5.02
44.10,44.1,26/11/2025 11:12:16,4.189,13.885,1181249.427,15.9,874102.0,568861.0,971177.03,1569.03,1625.55,5990.67,1034.36,13318.27,518.61,97.92,61.09,1776.59,69.18,618.13,127.36,1597.13,65.49,132.81,33.72,100.14,46.44,76.49,30.71,11.33,2.41,3332.62,304.79,3.73,0.48,83.89,10.74,8.14,2.28,0.00,0.00,15.97,2.39,6.16,3.50,1.72,4.16,11.67,20.04,66.52,8.53,4.04,4.45,55584.82,2601.88,2695.60,11319.15,1954.38,28492.24,1109.48,224.38,139.99,4435.97,172.73,744.61,153.42,2234.71,91.63,221.59,56.27,178.76,82.90,111.79,44.88,16.28,3.46,4764.79,435.78,4.75,0.61,105.02,13.44,10.13,2.84,0.00,0.00,18.89,2.83,8.32,4.73,2.29,5.55,13.03,22.37,71.66,9.19,4.59,5.05
44.20,44.2,26/11/2025 11:12:50,3.832,12.693,,15.9,879389.0,569500.0,968864.35,2268.42,1628.33,6562.67,1120.46,13507.53,525.69,31.08,24.95,2218.98,81.55,506.27,116.36,1845.27,68.27,126.19,33.43,124.68,47.66,54.77,27.26,80.05,14.56,3591.41,329.65,3.73,0.50,91.17,12.28,8.65,2.38,0.00,0.00,21.24,2.72,14.47,3.69,0.54,4.23,1.57,20.39,71.63,8.91,5.35,4.60,59885.25,3761.67,2700.22,12399.91,2117.07,28897.13,1124.63,71.21,57.17,5540.58,203.61,609.86,140.17,2581.92,95.53,210.54,55.78,222.57,85.08,80.05,39.84,115.01,20.92,5134.80,471.32,4.75,0.63,114.12,15.37,10.77,2.96,0.00,0.00,25.12,3.22,19.54,4.98,0.72,5.64,1.75,22.76,77.16,9.60,6.07,5.21
44.30,44.3,26/11/2025 11:13:24,4.516,12.894,,15.9,880871.0,574096.0,970150.48,1874.25,1649.58,6148.32,1058.79,13582.27,527.65,7.19,6.71,1958.49,74.01,518.82,117.27,1578.65,65.67,115.75,31.99,93.96,46.60,61.63,28.11,24.41,4.96,3696.85,340.08,3.85,0.49,77.99,9.34,7.82,2.32,0.00,0.00,14.89,2.34,8.36,3.58,1.24,4.20,4.43,20.13,64.81,8.74,5.55,4.58,57517.95,3108.02,2735.47,11617.02,2000.54,29057.02,1128.82,16.47,15.38,4890.17,184.79,624.97,141.26,2208.86,91.88,193.13,53.37,167.73,83.18,90.07,41.09,35.08,7.13,5285.55,486.22,4.90,0.63,97.63,11.70,9.73,2.89,0.00,0.00,17.61,2.76,11.30,4.84,1.65,5.61,4.94,22.47,69.82,9.42,6.30,5.20
44.40,44.4,26/11/2025 11:13:57,4.424,16.528,,15.9,881632.0,573657.0,971250.27,1889.50,1625.27,5980.52,1032.26,12607.83,495.46,34.20,27.07,1858.60,71.78,396.24,104.76,1476.25,64.00,58.58,22.30,93.39,46.58,56.02,27.19,18.48,3.86,4110.99,380.67,3.82,0.50,62.44,6.30,9.21,2.35,0.00,0.00,12.10,2.14,6.42,3.57,1.69,4.25,8.55,20.09,60.66,8.58,4.25,4.47,55117.63,3133.31,2695.15,11299.97,1950.42,26972.37,1059.96,78.37,62.02,4640.76,179.23,477.31,126.20,2065.58,89.55,97.75,37.21,166.71,83.15,81.87,39.74,26.55,5.54,5877.66,544.26,4.86,0.64,78.17,7.89,11.46,2.93,0.00,0.00,14.31,2.53,8.67,4.82,2.25,5.67,9.54,22.43,65.35,9.24,4.82,5.07
44.50,44.5,26/11/2025 11:14:41,3.799,16.598,,15.9,879421.0,570020.0,968401.70,2841.52,1622.94,5997.86,1034.66,14249.88,549.97,172.98,99.88,2138.52,79.14,311.19,98.02,1530.73,64.93,75.41,25.77,91.53,46.82,66.56,29.07,2.92,0.64,3911.87,360.90,3.76,0.50,91.34,12.29,8.12,2.31,0.00,0.00,13.77,2.29,5.49,3.61,1.70,4.24,16.58,20.21,61.50,8.65,5.07,4.53,61012.10,4712.02,2691.28,11332.72,1954.95,30485.27,1176.57,396.36,228.85,5339.67,197.60,374.86,118.07,2141.81,90.84,125.82,43.00,163.39,83.58,97.28,42.49,4.20,0.92,5592.97,516.00,4.78,0.64,114.34,15.39,10.11,2.87,0.00,0.00,16.28,2.71,7.42,4.88,2.27,5.65,18.52,22.56,66.25,9.31,5.75,5.14
44.60,44.6,26/11/2025 11:15:14,3.615,23.278,1181244.798,16.0,876631.0,562644.0,963980.63,4043.78,1728.84,6476.09,1107.42,16625.06,628.70,89.34,57.73,2096.72,78.31,453.68,112.23,1849.33,68.75,156.65,36.65,107.19,47.61,76.10,31.01,78.45,14.19,3733.97,342.94,3.49,0.50,92.37,12.33,9.03,2.31,0.00,0.00,21.39,2.76,8.06,3.68,2.50,4.30,10.33,20.50,79.64,9.08,6.19,4.70,69373.20,6705.70,2866.90,12236.32,2092.42,35566.58,1345.01,204.72,132.28,5235.31,195.54,546.50,135.19,2587.59,96.20,261.36,61.15,191.36,84.99,111.22,45.33,112.73,20.39,5338.62,490.31,4.45,0.63,115.63,15.43,11.24,2.87,0.00,0.00,25.30,3.26,10.89,4.97,3.33,5.73,11.54,22.89,85.79,9.78,7.02,5.33
44.70,44.7,26/11/2025 11:15:47,3.077,23.539,,16.0,873634.0,560288.0,963903.71,4225.25,1642.22,6939.70,1174.37,16359.56,619.62,56.37,40.08,1956.38,74.40,580.16,124.66,1720.60,67.76,165.08,37.88,117.15,47.87,68.75,29.73,118.31,20.60,3594.24,329.43,3.60,0.50,73.21,8.17,8.30,2.38,0.00,0.00,24.78,2.96,11.81,3.69,1.70,4.32,1.36,20.56,64.67,8.97,5.29,4.67,69363.08,7006.62,2723.25,13112.31,2218.93,34998.59,1325.58,129.18,91.85,4884.89,185.78,698.87,150.17,2407.47,94.80,275.43,63.21,209.14,85.46,100.49,43.46,169.99,29.60,5138.84,471.00,4.58,0.63,91.64,10.23,10.33,2.96,0.00,0.00,29.31,3.50,15.95,4.99,2.27,5.77,1.52,22.96,69.67,9.66,6.00,5.30
44.80,44.8,26/11/2025 11:16:21,3.772,24.334,,16.0,874893.0,561585.0,967337.09,3160.51,1590.62,6283.00,1075.28,14911.98,571.76,77.27,51.25,1978.65,74.96,486.21,114.13,1682.62,66.89,87.60,27.88,100.91,47.21,63.47,28.60,35.01,6.90,3579.69,328.40,3.87,0.51,86.86,11.24,9.35,2.35,0.00,0.00,17.42,2.53,11.11,3.67,1.60,4.17,14.48,20.32,64.93,8.76,6.37,4.70,62915.56,5240.99,2637.68,11871.50,2031.70,31901.73,1223.18,177.05,117.44,4940.49,187.17,585.69,137.48,2354.33,93.59,146.16,46.51,180.14,84.27,92.77,41.81,50.30,9.92,5118.04,469.53,4.93,0.65,108.73,14.06,11.64,2.93,0.00,0.00,20.60,2.99,15.01,4.96,2.13,5.56,16.17,22.69,69.95,9.43,7.22,5.33
44.90,44.9,26/11/2025 11:16:54,2.429,24.930,,16.0,875313.0,558742.0,963647.95,2582.66,1601.81,6936.90,1175.26,18061.06,676.09,117.09,71.90,1967.72,74.96,895.16,160.90,1797.87,68.69,125.64,33.44,82.03,47.78,57.73,28.10,85.81,15.45,3401.77,310.69,4.03,0.52,104.70,15.45,10.27,2.36,0.00,0.00,19.38,2.70,9.67,3.68,1.91,4.27,18.57,20.73,66.12,8.95,5.96,4.69,70517.46,4282.76,2656.24,13107.01,2220.62,38638.66,1446.38,268.30,164.75,4913.21,187.17,1078.31,193.82,2515.59,96.12,209.64,55.79,146.44,85.30,84.38,41.07,123.30,22.21,4863.66,444.21,5.13,0.66,131.06,19.35,12.79,2.94,0.00,0.00,22.91,3.19,13.07,4.97,2.55,5.69,20.74,23.14,71.22,9.64,6.76,5.32
45.00,45.0,26/11/2025 11:17:37,2.927,24.932,,16.0,875881.0,554788.0,958512.26,3940.92,1683.78,7305.52,1232.00,20834.31,768.01,7.41,6.98,2162.02,80.07,824.90,153.22,2203.34,73.20,323.79,50.60,143.19,49.49,67.17,30.05,84.78,15.20,3351.10,305.16,3.95,0.52,109.04,16.28,10.95,2.48,0.00,0.00,28.64,3.21,13.48,3.80,0.98,4.35,0.00,0.00,67.65,9.20,4.62,4.86,80495.83,6535.13,2792.18,13803.51,2327.81,44571.56,1643.03,16.97,16.00,5398.37,199.92,993.68,184.57,3082.92,102.42,540.23,84.43,255.61,88.34,98.18,43.92,121.81,21.84,4791.22,436.30,5.02,0.66,136.49,20.38,13.63,3.09,0.00,0.00,33.87,3.80,18.20,5.13,1.30,5.80,0.00,0.00,72.87,9.91,5.25,5.52
45.10,45.1,26/11/2025 11:18:10,3.222,29.828,1181240.031,16.0,878486.0,555768.0,963949.41,2788.71,1665.83,6575.96,1122.36,17664.51,663.08,50.95,54.40,1955.30,74.73,807.12,149.83,2045.60,71.02,229.42,43.50,107.68,48.15,86.67,33.24,125.37,21.77,3397.61,310.24,3.71,0.50,94.30,12.79,8.97,2.37,0.00,0.00,24.99,2.97,10.35,3.69,1.14,4.25,0.00,0.00,66.23,8.94,6.00,4.68,69669.87,4624.46,2762.41,12425.04,2120.65,37790.29,1418.56,116.75,124.66,4882.19,186.59,972.26,180.48,2862.21,99.37,382.79,72.59,192.23,85.96,126.67,48.59,180.13,31.27,4857.71,443.57,4.72,0.64,118.04,16.01,11.16,2.95,0.00,0.00,29.56,3.52,13.97,4.99,1.52,5.67,0.00,0.00,71.35,9.63,6.81,5.31
45.20,45.2,26/11/2025 11:18:44,4.148,28.838,,16.0,875240.0,555007.0,963429.84,3941.82,1696.83,6389.43,1094.35,17613.27,661.43,43.41,53.39,1957.35,74.66,740.30,142.94,1919.92,70.07,232.70,43.42,134.28,48.26,103.92,36.65,70.54,12.83,3201.70,291.24,3.74,0.49,87.91,11.33,10.20,2.38,0.00,0.00,27.18,3.03,12.82,3.64,0.43,4.18,6.97,20.65,63.94,8.82,8.34,4.67,70577.27,6536.63,2813.82,12072.59,2067.74,37680.68,1415.02,99.47,122.33,4887.31,186.41,891.77,172.19,2686.36,98.04,388.27,72.44,239.72,86.15,151.88,53.57,101.35,18.44,4577.61,416.40,4.76,0.63,110.04,14.18,12.70,2.96,0.00,0.00,32.14,3.58,17.32,4.92,0.57,5.58,7.78,23.06,68.87,9.50,9.46,5.30
45.30,45.3,26/11/2025 11:19:17,3.460,27.447,,16.0,872770.0,553390.0,965682.36,3337.99,1606.85,6560.77,1117.07,16542.61,625.64,44.36,53.69,1724.03,68.16,588.91,125.64,1809.97,68.68,173.79,38.63,85.35,47.28,68.43,29.60,125.10,21.70,3029.61,274.98,3.64,0.49,109.21,16.96,9.22,2.31,0.00,0.00,24.59,2.92,14.35,3.64,0.82,4.12,0.00,0.00,59.65,8.54,5.24,4.58,66296.35,5535.31,2664.60,12396.32,2110.65,35390.18,1338.45,101.65,123.02,4304.74,170.19,709.40,151.34,2532.53,96.10,289.97,64.46,152.36,84.41,100.01,43.26,179.74,31.18,4331.57,393.15,4.63,0.62,136.71,21.23,11.48,2.88,0.00,0.00,29.07,3.45,19.39,4.91,1.09,5.49,0.00,0.00,64.25,9.20,5.95,5.19
45.40,45.4,26/11/2025 11:19:51,3.236,26.058,,16.0,872283.0,552185.0,965427.84,2509.78,1567.36,6793.63,1152.26,16977.83,639.69,14.32,12.97,1909.38,73.31,840.07,153.90,1848.00,68.86,204.45,41.30,75.71,47.23,88.98,33.54,75.17,13.64,3003.13,272.27,3.82,0.50,106.90,16.26,10.66,2.31,0.00,0.00,28.20,3.09,12.25,3.60,0.22,4.12,0.00,0.00,62.30,8.62,7.34,4.60,67003.15,4161.91,2599.11,12836.30,2177.15,36321.26,1368.51,32.82,29.71,4767.53,183.05,1011.96,185.38,2585.73,96.35,341.12,68.91,135.16,84.32,130.05,49.03,108.00,19.60,4293.71,389.28,4.87,0.63,133.81,20.35,13.27,2.88,0.00,0.00,33.35,3.65,16.55,4.87,0.29,5.49,0.00,0.00,67.12,9.29,8.33,5.22
45.50,45.5,26/11/2025 11:20:34,4.140,24.270,,16.0,871527.0,550856.0,962612.96,2257.45,1620.64,7102.44,1200.37,19553.48,725.01,40.13,53.94,1927.86,73.91,853.57,155.84,1934.72,70.31,243.46,44.14,123.63,48.19,74.59,30.92,48.90,9.28,3019.36,273.54,3.36,0.48,80.20,9.60,9.20,2.36,0.00,0.00,24.61,2.95,14.07,3.68,0.99,4.19,7.47,20.73,62.85,8.75,4.69,4.62,73005.67,3743.48,2687.46,13419.79,2268.05,41831.44,1551.04,91.95,123.59,4813.68,184.56,1028.21,187.73,2707.08,98.38,406.22,73.64,220.71,86.02,109.01,45.20,70.27,13.34,4316.92,391.09,4.27,0.61,100.40,12.02,11.45,2.94,0.00,0.00,29.11,3.49,19.00,4.98,1.31,5.59,8.34,23.14,67.71,9.42,5.32,5.24
45.60,45.6,26/11/2025 11:21:07,4.336,14.084,1181249.030,16.0,868464.0,555857.0,963197.95,3128.05,1540.36,6976.69,1178.03,18432.05,687.71,26.12,21.65,2029.72,76.59,857.94,156.77,1723.68,68.43,200.32,40.81,120.94,48.05,81.40,32.17,36.65,7.18,2948.64,266.89,3.63,0.49,113.28,17.94,10.77,2.37,0.00,0.00,23.26,2.89,14.68,3.67,0.80,4.19,6.58,20.66,60.65,8.68,6.20,4.70,71600.32,5187.18,2554.34,13182.20,2225.85,39432.32,1471.25,59.85,49.62,5068.01,191.25,1033.48,188.84,2411.78,95.74,334.23,68.10,215.91,85.78,118.97,47.01,52.66,10.31,4215.81,381.59,4.62,0.63,141.80,22.46,13.40,2.94,0.00,0.00,27.50,3.42,19.83,4.96,1.07,5.58,7.35,23.06,65.34,9.35,7.03,5.34
45.70,45.7,26/11/2025 11:21:41,3.950,12.961,,16.0,871985.0,558276.0,964112.09,3475.78,1601.48,6519.94,1111.49,17733.89,664.99,22.49,53.11,2038.92,76.87,521.40,118.81,1885.29,69.14,141.30,34.89,137.96,48.05,74.74,30.84,50.31,9.57,3077.16,279.39,3.78,0.49,86.30,11.04,8.98,2.31,0.00,0.00,22.24,2.81,10.22,3.58,0.18,4.20,13.67,20.49,59.04,8.59,4.32,4.61,69741.46,5763.80,2655.70,12319.19,2100.13,37938.72,1422.64,51.52,121.70,5090.99,191.93,628.08,143.12,2637.91,96.74,235.77,58.21,246.28,85.78,109.23,45.07,72.29,13.75,4399.55,399.45,4.81,0.62,108.03,13.82,11.18,2.87,0.00,0.00,26.30,3.33,13.80,4.83,0.24,5.61,15.27,22.88,63.59,9.25,4.91,5.23
