Exported at 28/11/2025 08:00:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-C-70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
8.70,8.7,27/11/2025 16:48:54,2.683,4.298,,16.0,860209.0,553964.0,978076.23,3007.65,1707.71,5098.91,898.30,8426.78,356.61,182.93,107.01,3208.61,108.10,184.43,85.76,1057.23,58.29,17.47,14.54,145.05,45.75,79.34,30.63,57.29,20.27,316.93,31.80,3.27,0.41,43.03,3.64,7.39,1.99,0.00,0.00,1.02,1.13,3.03,2.99,3.94,3.68,21.19,19.35,54.89,7.52,3.37,3.88,43885.52,4987.52,2831.86,9634.19,1697.31,18027.71,762.90,419.16,245.21,8011.59,269.91,222.16,103.31,1479.29,81.56,29.14,24.25,258.95,81.68,115.96,44.77,82.32,29.13,453.12,45.47,4.16,0.53,53.87,4.55,9.20,2.48,0.00,0.00,1.21,1.34,4.10,4.03,5.26,4.91,23.66,21.60,59.13,8.10,3.82,4.40
8.80,8.8,27/11/2025 16:48:54,2.090,5.555,,16.0,870951.0,559078.0,976345.26,3485.66,1683.32,5466.52,954.44,9346.86,387.59,203.00,116.97,2737.47,94.94,301.19,98.45,1094.65,59.35,10.81,14.71,176.03,46.74,96.99,34.40,65.29,20.84,547.46,49.84,3.77,0.44,20.28,1.12,7.93,1.96,0.00,0.00,1.49,1.16,2.39,3.09,1.30,3.70,27.15,19.57,55.58,7.69,2.93,3.91,46790.67,5780.18,2791.41,10328.78,1803.39,19996.06,829.18,465.14,268.03,6835.19,237.06,362.81,118.59,1531.65,83.04,18.03,24.55,314.24,83.44,141.75,50.27,93.81,29.94,782.73,71.26,4.80,0.57,25.38,1.40,9.87,2.44,0.00,0.00,1.76,1.37,3.23,4.17,1.74,4.93,30.31,21.85,59.88,8.28,3.33,4.43
8.90,8.9,27/11/2025 16:48:54,1.654,4.366,,15.9,888508.0,570010.0,972544.40,6391.85,1823.04,5672.02,986.48,9359.86,390.01,95.37,62.82,3076.58,104.62,202.88,91.01,1061.93,60.26,19.28,15.03,115.41,46.67,94.43,34.20,91.10,22.39,1157.98,101.01,3.74,0.46,18.03,0.95,7.81,2.10,0.00,0.00,1.06,1.21,1.64,3.22,1.25,3.90,22.69,19.98,56.51,7.92,4.19,4.07,53266.95,10599.45,3023.11,10717.07,1863.91,20023.87,834.36,218.53,143.94,7681.93,261.24,244.39,109.63,1485.86,84.32,32.17,25.07,206.02,83.31,138.01,49.98,130.89,32.17,1655.62,144.41,4.76,0.58,22.57,1.19,9.72,2.62,0.00,0.00,1.25,1.43,2.22,4.35,1.67,5.21,25.33,22.31,60.88,8.53,4.75,4.62
9.00,9.0,27/11/2025 16:48:54,1.620,5.683,,15.8,905676.0,580233.0,971346.17,5589.31,1857.25,5754.73,1003.64,10274.60,421.40,110.06,70.74,3632.25,119.90,313.83,104.55,1235.93,63.13,17.56,15.46,155.31,48.51,83.65,32.38,91.18,22.85,1285.80,112.52,4.01,0.48,5.65,0.25,9.29,2.20,0.00,0.00,1.06,1.22,3.36,3.30,1.40,4.05,25.17,20.49,55.89,8.08,3.78,4.14,56073.90,9268.61,3079.83,10873.35,1896.33,21980.82,901.51,252.19,162.10,9069.38,299.38,378.04,125.94,1729.32,88.33,29.30,25.80,277.26,86.60,122.26,47.32,131.01,32.84,1838.37,160.88,5.11,0.61,7.07,0.32,11.56,2.73,0.00,0.00,1.25,1.45,4.53,4.46,1.87,5.40,28.10,22.88,60.20,8.70,4.29,4.70
9.10,9.1,27/11/2025 16:48:54,1.602,10.783,1181248.496,15.8,897261.0,583149.0,975300.96,2785.67,1713.75,5402.04,946.45,10064.38,412.28,38.79,31.09,3457.52,114.57,351.23,106.53,1246.55,62.22,14.15,15.12,116.38,47.05,83.51,32.11,82.13,22.09,941.92,82.60,4.12,0.48,8.47,0.39,9.41,2.22,0.00,0.00,1.09,1.20,2.38,3.27,1.86,3.94,28.01,20.18,56.36,7.88,3.06,4.02,49194.85,4619.41,2841.87,10206.95,1788.28,21531.08,882.00,88.88,71.25,8633.10,286.06,423.10,128.33,1744.18,87.05,23.61,25.23,207.75,83.99,122.06,46.93,118.01,31.74,1346.70,118.10,5.25,0.61,10.61,0.49,11.71,2.77,0.00,0.00,1.29,1.42,3.22,4.41,2.48,5.26,31.28,22.53,60.71,8.48,3.47,4.56
9.20,9.2,27/11/2025 16:48:54,2.052,8.866,,15.8,899168.0,581213.0,971928.27,4630.60,1808.10,5771.97,1005.29,10502.90,427.96,41.05,32.69,3987.04,128.72,149.42,85.59,1321.45,63.32,22.63,15.35,156.02,48.13,87.56,33.10,81.44,22.38,1129.17,98.66,3.96,0.48,9.95,0.46,7.23,2.15,0.00,0.00,1.15,1.20,1.96,3.34,1.93,4.02,103.37,62.81,57.74,8.15,3.18,4.15,55522.24,7678.80,2998.33,10905.92,1899.46,22469.23,915.56,94.06,74.90,9955.25,321.41,180.00,103.10,1848.98,88.60,37.76,25.61,278.53,85.91,127.97,48.38,117.02,32.15,1614.42,141.06,5.05,0.61,12.46,0.58,9.00,2.68,0.00,0.00,1.36,1.42,2.64,4.52,2.57,5.36,115.41,70.12,62.20,8.78,3.61,4.70
9.30,9.3,27/11/2025 16:48:54,2.769,14.353,,15.8,895918.0,579333.0,972059.00,4391.93,1776.47,5765.26,1002.85,10603.59,430.83,103.69,65.94,3753.22,122.61,229.09,95.14,1284.99,63.11,4.70,15.30,146.98,47.90,79.82,31.54,82.65,22.38,1287.85,112.57,4.17,0.48,6.24,0.28,8.99,2.18,0.00,0.00,1.88,1.23,3.33,3.31,1.67,4.02,117.20,69.83,60.29,8.17,3.45,4.15,55123.77,7283.04,2945.88,10893.25,1894.85,22684.63,921.68,237.58,151.08,9371.42,306.14,275.96,114.61,1797.96,88.30,7.85,25.52,262.40,85.50,116.66,46.09,118.76,32.15,1841.30,160.95,5.30,0.61,7.82,0.35,11.19,2.71,0.00,0.00,2.22,1.46,4.50,4.47,2.23,5.36,130.85,77.96,64.95,8.80,3.92,4.71
9.40,9.4,27/11/2025 16:48:54,3.672,13.755,,15.8,893449.0,581060.0,974510.25,3213.96,1687.24,5313.02,932.10,9807.83,403.36,45.34,34.65,3846.74,124.99,334.97,104.64,1266.40,62.24,25.58,15.18,114.65,47.09,70.95,29.80,71.75,21.75,1266.15,110.70,3.81,0.46,11.81,0.56,7.26,2.12,0.00,0.00,1.35,1.22,3.48,3.30,2.98,3.99,21.18,20.18,57.02,8.05,3.53,4.16,50627.32,5329.63,2797.90,10038.76,1761.17,20982.23,862.92,103.88,79.40,9604.94,312.09,403.50,126.05,1771.96,87.09,42.69,25.33,204.67,84.07,103.70,43.56,103.09,31.26,1810.27,158.27,4.84,0.59,14.79,0.71,9.04,2.63,0.00,0.00,1.60,1.45,4.70,4.45,3.97,5.32,23.65,22.53,61.42,8.67,4.01,4.72
9.50,9.5,27/11/2025 16:48:54,3.363,8.268,,15.9,887722.0,578474.0,974749.42,4085.86,1687.42,5249.01,919.19,9459.85,391.08,62.83,44.29,3634.01,119.24,110.71,77.22,1170.94,61.06,14.11,14.98,152.60,47.18,91.20,33.51,69.82,21.46,1017.22,88.88,3.75,0.46,18.41,0.98,8.61,2.17,0.00,0.00,1.73,1.22,2.16,3.21,3.14,3.93,36.39,24.35,55.54,7.76,2.71,4.08,50055.70,6775.48,2798.21,9917.80,1736.77,20237.79,836.64,143.97,101.49,9073.77,297.74,133.36,93.01,1638.39,85.43,23.55,25.00,272.42,84.22,133.29,48.98,100.31,30.84,1454.36,127.07,4.77,0.58,23.05,1.23,10.71,2.70,0.00,0.00,2.05,1.44,2.91,4.34,4.19,5.24,40.63,27.19,59.82,8.36,3.08,4.62
9.60,9.6,27/11/2025 16:48:54,3.307,3.900,1181251.476,15.9,885460.0,579055.0,976955.96,2407.26,1689.49,4710.15,843.39,9287.46,385.60,121.22,73.87,3460.48,113.99,82.89,69.42,1239.92,61.36,22.83,14.89,179.29,47.20,78.99,30.95,81.98,21.82,1161.63,101.34,3.87,0.46,11.96,0.57,8.59,2.14,0.00,0.00,1.04,1.18,2.74,3.25,2.57,3.95,120.69,70.81,55.32,7.88,3.14,4.13,46002.65,3991.91,2801.64,8899.64,1593.56,19868.99,824.92,277.76,169.26,8640.48,284.61,99.85,83.62,1734.91,85.85,38.10,24.84,320.07,84.26,115.44,45.24,117.80,31.35,1660.84,144.90,4.93,0.59,14.98,0.72,10.69,2.66,0.00,0.00,1.23,1.40,3.70,4.39,3.43,5.27,134.75,79.06,59.60,8.49,3.56,4.69
9.70,9.7,27/11/2025 16:48:54,3.409,4.891,,15.9,887751.0,577943.0,977315.67,1677.93,1703.30,4983.59,885.47,9427.24,390.70,130.28,78.83,3567.99,117.07,69.96,64.94,1201.16,61.09,17.09,14.88,142.29,46.75,86.25,32.38,80.27,21.73,1198.37,104.69,3.99,0.47,5.46,0.24,7.51,2.08,0.00,0.00,1.11,1.17,1.63,3.20,1.31,3.91,24.15,19.83,53.68,7.85,3.08,4.11,45691.27,2782.47,2824.54,9416.30,1673.07,20168.03,835.85,298.53,180.63,8908.92,292.32,84.27,78.22,1680.66,85.47,28.51,24.84,254.02,83.45,126.06,47.32,115.33,31.22,1713.36,149.68,5.08,0.60,6.83,0.31,9.35,2.59,0.00,0.00,1.31,1.39,2.20,4.32,1.75,5.22,26.96,22.14,57.82,8.45,3.49,4.66
9.80,9.8,27/11/2025 16:48:54,3.523,10.582,,15.9,886667.0,576945.0,975444.15,2951.89,1664.13,5148.63,903.93,9625.42,395.99,212.39,121.74,3762.08,122.52,326.38,103.49,1253.13,61.60,20.19,15.14,117.05,47.15,45.87,25.78,62.42,21.36,898.54,78.94,3.88,0.46,35.53,2.60,6.94,2.13,0.00,0.00,1.70,1.21,1.29,3.17,1.50,3.90,20.79,20.20,57.64,7.95,2.57,4.08,49078.06,4895.05,2759.59,9728.15,1707.94,20592.00,847.15,486.67,278.95,9393.56,305.93,393.16,124.67,1753.38,86.19,33.68,25.27,208.95,84.16,67.04,37.68,89.69,30.69,1284.68,112.86,4.94,0.59,44.47,3.25,8.64,2.65,0.00,0.00,2.01,1.43,1.74,4.28,2.00,5.20,23.22,22.55,62.10,8.57,2.91,4.62
9.90,9.9,27/11/2025 16:48:54,3.010,4.828,,15.9,889872.0,577791.0,975978.82,3071.65,1674.00,5034.54,889.68,9384.62,388.77,103.57,64.76,3653.36,119.33,141.83,83.45,1229.36,61.57,22.15,15.15,126.25,47.01,77.63,30.89,61.84,21.19,992.49,86.84,3.93,0.46,22.88,1.33,7.22,2.09,0.00,0.00,0.81,1.19,2.20,3.21,0.82,3.90,22.49,20.06,57.77,8.00,3.77,3.97,47956.38,5093.65,2775.95,9512.57,1681.01,20076.85,831.72,237.32,148.39,9122.08,297.96,170.85,100.52,1720.13,86.15,36.96,25.28,225.38,83.92,113.46,45.15,88.85,30.45,1419.01,124.16,5.00,0.58,28.64,1.66,8.98,2.61,0.00,0.00,0.95,1.40,2.97,4.33,1.09,5.19,25.10,22.40,62.23,8.62,4.28,4.50
10.00,10.0,27/11/2025 16:48:54,3.963,4.827,,15.9,888573.0,576218.0,974919.51,4017.58,1685.59,5065.92,891.56,9444.99,390.70,82.29,54.46,3477.97,114.78,371.73,107.18,1220.88,61.71,24.40,15.01,165.03,47.38,78.06,30.92,0.45,0.10,1006.89,88.03,4.34,0.48,18.06,0.96,8.33,2.14,0.00,0.00,1.25,1.21,2.38,3.24,0.30,3.87,28.70,19.96,57.01,7.92,3.92,4.11,49500.05,6662.25,2795.18,9571.86,1684.57,20206.01,835.84,188.55,124.79,8684.16,286.61,447.79,129.11,1708.26,86.35,40.71,25.05,294.61,84.58,114.10,45.20,0.65,0.15,1439.60,125.86,5.53,0.61,22.61,1.20,10.37,2.66,0.00,0.00,1.48,1.43,3.22,4.38,0.39,5.15,32.04,22.29,61.42,8.53,4.45,4.66
10.10,10.1,27/11/2025 16:48:54,4.465,8.861,1181248.234,15.9,886258.0,576081.0,977801.92,2306.78,1598.98,4688.64,836.26,9089.60,378.05,92.64,58.76,3444.42,113.84,127.71,80.47,1231.99,61.13,27.75,14.95,115.77,46.22,69.63,29.25,71.40,21.37,802.19,70.79,3.85,0.46,27.30,1.73,7.77,2.08,0.00,0.00,1.29,1.18,2.31,3.14,0.76,3.81,26.38,19.83,57.72,7.74,2.19,3.98,44573.06,3825.28,2651.55,8859.01,1580.09,19445.71,808.77,212.27,134.64,8600.37,284.25,153.84,96.93,1723.81,85.54,46.31,24.94,206.67,82.51,101.77,42.75,102.59,30.71,1146.92,101.21,4.90,0.59,34.17,2.17,9.68,2.59,0.00,0.00,1.52,1.39,3.12,4.25,1.01,5.08,29.45,22.14,62.17,8.34,2.48,4.52
10.20,10.2,27/11/2025 16:48:54,4.695,7.407,,15.9,883855.0,575563.0,976092.69,3527.49,1681.73,5017.32,884.73,9037.77,376.62,167.72,97.78,3648.58,119.28,81.32,69.25,1248.14,61.74,11.54,14.92,128.11,46.65,81.38,31.51,69.58,21.39,765.36,67.76,3.91,0.46,27.24,1.72,6.41,2.06,0.00,0.00,1.86,1.19,1.91,3.14,1.46,3.88,20.90,19.89,54.70,7.78,4.59,4.05,47705.64,5849.54,2788.77,9480.05,1671.66,19334.82,805.71,384.31,224.05,9110.15,297.82,97.96,83.42,1746.40,86.38,19.26,24.89,228.70,83.29,118.95,46.06,99.98,30.74,1094.26,96.87,4.98,0.58,34.10,2.16,7.98,2.56,0.00,0.00,2.20,1.41,2.58,4.25,1.95,5.18,23.34,22.21,58.93,8.38,5.21,4.59
10.30,10.3,27/11/2025 16:48:54,5.015,7.937,,15.9,886176.0,574717.0,976176.09,3459.99,1687.42,5014.85,886.02,9118.97,379.40,144.56,85.17,3277.86,109.41,276.12,98.66,1245.86,61.81,22.25,14.89,127.28,46.47,64.76,28.47,59.43,21.09,874.39,76.83,3.88,0.46,37.23,2.81,7.14,2.06,0.00,0.00,1.12,1.20,3.35,3.16,4.21,3.86,25.48,19.86,52.59,7.74,2.55,4.12,47167.57,5737.62,2798.20,9475.38,1674.10,19508.54,811.66,331.24,195.16,8184.51,273.20,332.62,118.84,1743.22,86.48,37.13,24.85,227.22,82.96,94.65,41.61,85.39,30.30,1250.16,109.84,4.94,0.59,46.60,3.52,8.89,2.56,0.00,0.00,1.33,1.42,4.53,4.27,5.62,5.14,28.45,22.17,56.66,8.34,2.89,4.67
10.40,10.4,27/11/2025 16:48:54,4.820,7.278,,15.8,890143.0,579386.0,977301.37,2239.73,1700.43,4622.82,829.14,9138.14,379.68,201.24,114.98,3444.82,113.71,99.57,74.05,1204.72,61.19,37.18,16.68,139.86,46.58,74.62,30.11,35.87,7.16,1351.84,118.34,3.92,0.47,9.97,0.47,7.33,2.13,0.00,0.00,2.12,1.23,1.72,3.23,2.32,3.94,23.44,19.79,54.38,7.89,3.03,4.08,45394.15,3714.10,2819.78,8734.64,1566.63,19549.53,812.27,461.11,263.46,8601.39,283.92,119.94,89.20,1685.66,85.61,62.03,27.84,249.68,83.15,109.06,44.00,51.53,10.28,1932.78,169.20,4.99,0.60,12.48,0.58,9.12,2.65,0.00,0.00,2.50,1.45,2.32,4.36,3.10,5.25,26.17,22.09,58.58,8.50,3.44,4.62
10.50,10.5,27/11/2025 16:48:54,5.159,6.417,,15.8,891592.0,583452.0,975959.94,3180.95,1673.10,4733.99,843.14,9192.31,382.41,22.28,19.13,3293.99,109.97,274.48,98.29,1229.63,61.54,9.47,15.08,93.58,46.67,71.06,29.69,5.47,1.21,1817.05,160.94,4.19,0.49,5.58,0.25,7.79,2.11,0.00,0.00,1.18,1.24,4.60,3.34,2.59,3.98,22.50,20.14,63.88,8.29,3.50,4.17,47235.45,5274.89,2774.46,8944.69,1593.07,19665.44,818.11,51.04,43.84,8224.77,274.58,330.64,118.40,1720.51,86.11,15.79,25.16,167.05,83.32,103.86,43.40,7.86,1.74,2597.92,230.11,5.33,0.62,6.98,0.31,9.70,2.62,0.00,0.00,1.39,1.47,6.22,4.51,3.45,5.31,25.12,22.48,68.82,8.93,3.98,4.73
10.60,10.6,27/11/2025 16:48:54,5.446,10.117,1181247.902,15.8,892377.0,584578.0,976537.81,2664.78,1656.09,4489.83,809.78,8908.44,373.14,160.50,93.91,3214.11,107.46,325.38,102.54,1253.39,61.36,13.77,14.95,114.41,46.47,85.63,32.37,37.59,7.51,2070.45,184.70,3.64,0.47,19.07,1.03,7.42,2.16,0.00,0.00,1.84,1.25,1.49,3.33,3.14,4.03,24.76,19.92,58.28,8.20,4.28,4.28,46007.21,4418.94,2746.26,8483.37,1530.04,19058.15,798.28,367.76,215.19,8025.32,268.33,391.96,123.52,1753.75,85.85,22.97,24.94,204.24,82.96,125.15,47.30,54.01,10.79,2960.22,264.07,4.64,0.60,23.87,1.29,9.24,2.69,0.00,0.00,2.18,1.48,2.01,4.49,4.18,5.38,27.65,22.24,62.78,8.83,4.86,4.85
10.70,10.7,27/11/2025 16:48:54,5.400,13.424,,15.8,889024.0,584676.0,976966.60,2626.34,1668.15,4887.45,866.67,8954.74,374.11,57.63,41.07,3316.21,110.48,56.97,59.08,1216.07,61.05,14.36,14.82,179.95,47.26,73.15,29.87,67.29,21.36,1470.89,129.22,4.18,0.48,13.39,0.66,7.63,2.12,0.00,0.00,1.24,1.21,2.66,3.27,2.83,3.96,28.98,19.80,47.93,7.71,3.50,4.13,45709.68,4355.20,2766.25,9234.66,1637.54,19157.20,800.34,132.05,94.11,8280.25,275.85,68.62,71.17,1701.54,85.43,23.95,24.72,321.24,84.37,106.91,43.66,96.68,30.69,2103.00,184.75,5.32,0.61,16.76,0.82,9.50,2.63,0.00,0.00,1.47,1.43,3.59,4.42,3.78,5.28,32.36,22.10,51.63,8.31,3.97,4.68
10.80,10.8,27/11/2025 16:48:54,5.285,6.219,,15.8,888876.0,584851.0,977209.00,2556.69,1604.59,4835.83,856.63,8864.14,370.21,24.94,20.70,3470.16,114.29,88.96,70.90,1264.34,61.14,17.06,14.99,116.25,46.75,79.96,31.28,75.31,21.69,1290.21,112.96,4.13,0.48,5.83,0.26,7.52,2.12,0.00,0.00,1.34,1.23,1.37,3.22,2.16,3.98,17.80,19.99,62.27,8.04,4.71,4.19,45364.50,4239.70,2660.85,9137.12,1618.57,18963.36,792.01,57.14,47.44,8664.66,285.37,107.16,85.40,1769.07,85.54,28.46,25.01,207.53,83.46,116.86,45.71,108.21,31.16,1844.67,161.50,5.26,0.61,7.30,0.33,9.36,2.63,0.00,0.00,1.59,1.45,1.85,4.36,2.88,5.31,19.88,22.32,67.08,8.66,5.34,4.75
10.90,10.9,27/11/2025 16:48:54,5.095,7.141,,15.8,890260.0,587126.0,976925.44,2303.36,1609.12,4756.80,845.89,9184.60,381.25,98.30,61.47,3265.78,108.57,373.77,107.10,1282.15,61.76,30.54,15.05,145.22,47.05,80.45,31.30,88.48,22.23,1336.66,117.05,3.69,0.46,35.69,2.61,8.06,2.09,0.00,0.00,1.56,1.24,1.61,3.29,4.28,4.00,16.99,19.91,53.38,7.87,3.19,4.11,45695.36,3819.61,2668.36,8987.80,1598.28,19648.94,815.62,225.25,140.84,8154.33,271.09,450.24,129.02,1793.99,86.42,50.96,25.11,259.24,83.99,117.59,45.75,127.12,31.94,1911.08,167.36,4.69,0.58,44.68,3.26,10.03,2.60,0.00,0.00,1.84,1.46,2.17,4.44,5.70,5.34,18.97,22.23,57.51,8.48,3.62,4.66
11.00,11.0,27/11/2025 16:48:54,5.325,9.527,,15.8,888142.0,587823.0,977110.11,1783.91,1632.54,5225.01,915.37,9218.34,382.18,85.97,55.75,3411.43,112.95,307.73,101.42,1254.02,61.38,15.23,14.97,137.99,46.90,75.66,30.44,64.79,21.32,1176.17,102.83,3.67,0.46,31.81,2.18,7.66,2.11,0.00,0.00,1.21,1.23,3.31,3.25,2.46,3.96,22.36,19.93,58.36,7.97,2.81,4.13,45703.37,2958.22,2707.21,9872.46,1729.55,19721.12,817.61,196.98,127.75,8518.02,282.02,370.69,122.17,1754.63,85.88,25.41,24.97,246.33,83.72,110.59,44.49,93.09,30.63,1681.62,147.02,4.67,0.59,39.82,2.73,9.54,2.62,0.00,0.00,1.43,1.46,4.47,4.40,3.28,5.28,24.97,22.25,62.87,8.59,3.18,4.68
11.10,11.1,27/11/2025 16:48:54,5.222,11.903,1181248.898,15.8,886383.0,588241.0,977765.85,2234.80,1626.62,4681.80,833.73,8897.96,370.81,107.53,65.78,3541.45,115.74,55.70,58.24,1253.39,61.12,15.20,14.86,127.86,46.31,76.36,30.43,73.17,21.46,1038.20,90.81,4.11,0.47,26.84,1.68,8.40,2.10,0.00,0.00,1.38,1.23,2.59,3.25,2.63,3.94,28.50,19.79,53.14,7.81,3.13,4.10,44602.86,3705.91,2697.39,8846.08,1575.30,19035.71,793.29,246.38,150.73,8842.66,288.99,67.10,70.16,1753.76,85.52,25.36,24.79,228.25,82.68,111.61,44.48,105.14,30.84,1484.36,129.83,5.23,0.60,33.60,2.11,10.46,2.61,0.00,0.00,1.64,1.46,3.50,4.39,3.50,5.25,31.82,22.09,57.24,8.41,3.55,4.65
11.20,11.2,27/11/2025 16:48:54,5.023,5.750,,15.8,889654.0,590282.0,975943.47,3213.94,1666.77,5073.52,892.10,9070.80,377.40,70.40,47.39,3281.16,109.10,415.87,111.27,1316.11,62.36,13.79,15.03,129.18,46.86,68.62,29.23,76.72,21.81,1154.02,100.91,3.72,0.46,11.64,0.56,9.22,2.13,0.00,0.00,1.68,1.23,2.82,3.32,2.93,4.04,77.27,48.67,59.10,8.04,4.02,4.15,47326.91,5329.60,2763.96,9586.23,1685.60,19405.49,807.38,161.31,108.58,8192.73,272.42,500.95,134.03,1841.51,87.25,23.00,25.07,230.61,83.65,100.29,42.72,110.24,31.34,1649.95,144.27,4.74,0.59,14.58,0.70,11.47,2.65,0.00,0.00,1.98,1.46,3.81,4.48,3.91,5.38,86.27,54.34,63.66,8.66,4.56,4.71
11.30,11.3,27/11/2025 16:48:54,5.102,12.493,,15.8,893629.0,592724.0,975905.88,2470.26,1636.42,5004.03,883.25,9381.75,388.11,162.34,94.56,3444.39,113.54,387.32,108.63,1303.09,62.55,21.62,15.03,151.92,47.34,79.50,31.22,89.73,22.36,1494.05,131.20,4.10,0.48,5.50,0.25,9.13,2.20,0.00,0.00,1.49,1.26,2.18,3.34,0.65,4.04,22.77,20.01,55.11,8.09,3.19,4.27,47690.10,4096.37,2713.63,9454.92,1668.87,20070.70,830.30,371.97,216.66,8600.32,283.50,466.57,130.86,1823.29,87.52,36.08,25.08,271.20,84.50,116.20,45.63,128.93,32.12,2136.11,187.59,5.21,0.62,6.88,0.31,11.37,2.73,0.00,0.00,1.76,1.49,2.94,4.52,0.87,5.38,25.42,22.34,59.37,8.72,3.62,4.84
11.40,11.4,27/11/2025 16:48:54,5.597,6.014,,15.8,894394.0,594168.0,976123.83,2634.64,1644.91,4800.73,855.27,9291.37,385.37,43.75,51.62,3342.59,110.66,429.15,112.40,1318.79,62.45,24.60,15.12,135.12,47.17,69.96,29.56,77.67,22.01,1599.07,140.96,3.99,0.48,5.60,0.25,7.55,2.19,0.00,0.00,1.31,1.24,2.87,3.36,2.32,4.08,25.04,20.10,56.18,8.06,3.85,4.21,47030.95,4368.96,2727.72,9070.81,1616.00,19877.34,824.44,100.26,118.27,8346.13,276.31,516.95,135.40,1845.26,87.38,41.05,25.22,241.22,84.20,102.25,43.21,111.60,31.62,2286.26,201.53,5.08,0.62,7.02,0.32,9.40,2.73,0.00,0.00,1.54,1.47,3.87,4.53,3.10,5.44,27.96,22.44,60.52,8.68,4.37,4.77
11.50,11.5,27/11/2025 16:48:54,5.387,7.404,,15.8,895067.0,594626.0,975182.19,3842.42,1680.27,4862.07,863.65,9167.21,381.76,47.68,52.28,3475.53,114.70,166.69,87.74,1328.83,62.75,31.64,15.14,164.16,47.65,64.15,28.51,73.20,21.85,1489.08,130.90,4.13,0.49,14.82,0.75,7.18,2.13,0.00,0.00,1.37,1.24,3.16,3.38,1.89,4.10,17.04,20.05,52.42,7.87,3.13,4.24,48811.64,6371.80,2786.36,9186.70,1631.83,19611.73,816.72,109.25,119.78,8678.06,286.40,200.79,105.69,1859.30,87.80,52.80,25.26,293.05,85.07,93.76,41.67,105.18,31.39,2129.01,187.15,5.26,0.62,18.55,0.93,8.93,2.65,0.00,0.00,1.62,1.46,4.26,4.57,2.52,5.47,19.03,22.39,56.47,8.48,3.55,4.81
11.60,11.6,27/11/2025 16:48:54,5.787,8.461,1181249.690,15.8,894309.0,596896.0,978115.88,1241.39,1621.74,4735.61,845.76,8932.60,373.08,5.50,5.28,3321.43,110.10,370.40,106.84,1269.49,61.84,17.38,15.06,105.67,46.61,98.62,35.02,78.92,21.74,1588.71,139.97,3.94,0.48,15.56,0.80,7.58,2.15,0.00,0.00,1.52,1.25,2.21,3.33,1.86,4.07,21.39,20.00,60.83,8.20,3.51,4.25,43525.71,2058.56,2689.29,8947.76,1598.03,19109.83,798.14,12.59,12.10,8293.30,274.90,446.19,128.70,1776.28,86.52,29.00,25.12,188.63,83.20,144.14,51.18,113.40,31.24,2271.44,200.12,5.02,0.61,19.47,1.00,9.43,2.68,0.00,0.00,1.80,1.48,2.99,4.50,2.48,5.43,23.89,22.33,65.52,8.84,3.98,4.82
