Exported at 01/12/2025 09:02:01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-B-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
10.21,10.2,28/11/2025 09:27:25*,-3.269, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.31,10.3,28/11/2025 09:27:25*,-2.926, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.41,10.4,28/11/2025 09:27:25*,-3.362, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.51,10.5,28/11/2025 09:27:25*,-4.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.61,10.6,28/11/2025 09:27:25*,-4.296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.71,10.7,28/11/2025 09:27:25*,-2.559, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.81,10.8,28/11/2025 09:27:25*,-1.585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.91,10.9,28/11/2025 09:27:25*,-1.079, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.01,11.0,28/11/2025 09:27:25*,-0.594, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.11,11.1,28/11/2025 09:27:25*,0.094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,28/11/2025 09:27:25*,0.234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,28/11/2025 09:27:25*,0.480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,28/11/2025 09:27:25*,1.496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,28/11/2025 09:27:25*,1.410, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,28/11/2025 09:27:25*,1.577, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,28/11/2025 09:27:25*,1.818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,28/11/2025 09:27:25*,2.241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,28/11/2025 09:27:25*,2.659, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12.0,28/11/2025 09:27:25*,3.037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,28/11/2025 09:27:25*,3.498, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,28/11/2025 09:27:25*,3.910, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,28/11/2025 09:27:25*,3.723, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,28/11/2025 09:27:25*,3.501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,28/11/2025 09:27:25*,-46.359, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,28/11/2025 09:27:25*,-80.784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,28/11/2025 09:27:25*,-80.825, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,28/11/2025 09:27:25*,-80.830, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.91,12.9,28/11/2025 09:27:25*,-80.836, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.01,13.0,28/11/2025 09:27:25*,-80.835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.11,13.1,28/11/2025 09:27:25*,-80.829, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.21,13.2,28/11/2025 09:27:25*,-80.830, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.31,13.3,28/11/2025 09:27:25*,-80.836, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.41,13.4,28/11/2025 09:27:25*,-80.842, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.51,13.5,28/11/2025 09:27:25*,-80.841, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.61,13.6,28/11/2025 09:27:25*,-43.513, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.71,13.7,28/11/2025 09:27:25*,1.311, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.81,13.8,28/11/2025 09:27:25*,2.517, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.91,13.9,28/11/2025 09:27:25*,5.081, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.01,14.0,28/11/2025 09:27:25*,5.286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.10,14.1,28/11/2025 09:27:25,5.955,8.601,1181251.670,15.6,989752.0,592110.0,952535.23,6178.74,2086.33,8764.66,1471.32,17185.77,656.88,134.42,87.48,7160.16,216.20,708.34,151.92,2205.13,79.59,57.95,24.55,150.61,55.49,99.71,38.15,113.50,21.25,4567.52,423.75,4.15,0.56,20.36,1.06,11.44,2.75,0.00,0.00,2.23,1.58,3.39,4.18,1.99,5.01,19.09,23.61,72.00,9.98,3.61,5.18,93060.21,10246.06,3459.72,16560.49,2780.01,36766.11,1405.29,308.01,200.45,17878.24,539.82,853.27,183.00,3085.43,111.36,96.69,40.96,268.86,99.06,145.74,55.76,163.07,30.53,6530.39,605.85,5.28,0.71,25.49,1.32,14.25,3.42,0.00,0.00,2.64,1.87,4.57,5.65,2.65,6.68,21.32,26.36,77.56,10.75,4.10,5.87
14.20,14.2,28/11/2025 09:27:25,6.818,10.254,,15.4,1005185.0,618416.0,943567.73,10910.76,2274.72,10042.26,1666.53,18654.79,708.08,159.02,102.15,7782.76,234.23,747.00,159.36,2357.54,82.88,65.51,27.22,148.95,57.98,96.38,38.32,235.90,42.44,5105.49,475.50,4.52,0.62,7.12,0.33,10.04,2.86,0.00,0.00,3.11,1.66,1.96,4.52,3.39,5.44,13.93,24.68,78.48,10.57,3.36,5.54,109268.53,18093.04,3772.11,18974.48,3148.84,39908.84,1514.82,364.37,234.06,19432.80,584.85,899.84,191.97,3298.68,115.97,109.31,45.41,265.89,103.51,140.86,56.00,338.95,60.98,7299.54,679.84,5.75,0.79,8.91,0.41,12.50,3.56,0.00,0.00,3.68,1.96,2.65,6.11,4.52,7.26,15.56,27.55,84.54,11.39,3.81,6.29
14.30,14.3,28/11/2025 09:27:25,5.492,9.263,,15.3,1003107.0,633741.0,945514.79,10381.68,2276.86,9789.27,1628.86,18386.46,698.98,91.80,67.22,7598.54,229.30,750.58,158.99,2286.45,81.85,119.07,36.93,146.32,57.30,88.44,36.70,161.96,29.58,4547.83,421.41,4.75,0.61,14.91,0.73,13.10,2.82,0.00,0.00,3.40,1.70,3.36,4.51,4.44,5.53,17.91,24.46,71.44,10.18,3.48,5.40,105813.99,17215.70,3775.66,18496.46,3077.66,39334.79,1495.36,210.36,154.03,18972.84,572.53,904.15,191.52,3199.21,114.52,198.67,61.62,261.20,102.30,129.26,53.64,232.71,42.50,6502.23,602.50,6.05,0.78,18.66,0.91,16.31,3.51,0.00,0.00,4.03,2.02,4.54,6.10,5.92,7.38,19.99,27.32,76.96,10.97,3.95,6.13
14.40,14.4,28/11/2025 09:27:25,3.781,7.606,,15.2,1009888.0,655522.0,947038.14,9030.85,2215.96,10095.11,1675.32,18176.76,691.93,67.93,54.04,7366.16,222.99,679.60,151.31,2297.73,82.31,31.49,18.59,135.05,57.56,67.27,33.24,170.82,31.28,4702.68,436.72,4.85,0.63,14.96,0.74,9.43,2.82,0.00,0.00,3.93,1.73,3.69,4.57,3.34,5.63,23.70,24.62,72.40,10.39,4.08,5.67,103038.91,14975.65,3674.67,19074.33,3165.46,38886.18,1480.28,155.66,123.83,18392.60,556.79,818.65,182.27,3215.00,115.17,52.55,31.02,241.09,102.76,98.32,48.59,245.44,44.95,6723.63,624.39,6.17,0.81,18.73,0.93,11.74,3.51,0.00,0.00,4.65,2.05,4.99,6.17,4.45,7.50,26.46,27.49,77.99,11.19,4.63,6.43
14.50,14.5,28/11/2025 09:27:25,2.688,8.202,,15.2,1002494.0,658526.0,948290.57,8571.84,2142.00,9446.25,1574.67,18067.70,687.62,12.11,12.56,6854.65,208.26,647.77,145.07,2260.86,81.56,53.91,24.21,115.43,56.88,57.96,31.70,220.20,39.87,5227.92,488.08,5.10,0.64,51.59,4.15,12.51,2.89,0.00,0.00,3.47,1.72,3.19,4.62,2.71,5.73,14.33,24.44,74.12,10.39,5.79,5.79,100175.33,14214.47,3552.02,17848.34,2975.29,38652.86,1471.04,27.74,28.78,17115.40,520.00,780.31,174.76,3163.40,114.11,89.94,40.40,206.07,101.54,84.72,46.33,316.39,57.29,7474.59,697.82,6.50,0.81,64.58,5.20,15.57,3.60,0.00,0.00,4.10,2.03,4.31,6.24,3.62,7.64,16.00,27.29,79.85,11.19,6.57,6.57
14.60,14.6,28/11/2025 09:27:25,3.103,11.569,1181250.022,15.3,990006.0,658100.0,951402.22,8068.52,2098.58,8934.01,1494.53,16485.64,633.52,37.65,32.66,6562.02,199.95,653.88,144.39,2129.69,79.11,75.12,28.96,123.59,55.73,68.18,32.74,123.93,23.17,5182.50,483.90,4.66,0.62,36.49,2.42,12.83,2.96,0.00,0.00,4.34,1.71,1.62,4.53,2.95,5.65,14.82,23.91,70.10,10.33,5.25,5.49,93977.31,13379.83,3480.03,16880.48,2823.87,35268.31,1355.31,86.26,74.83,16384.72,499.25,787.66,173.94,2979.88,110.70,125.34,48.32,220.62,99.49,99.65,47.85,178.07,33.30,7409.64,691.86,5.93,0.80,45.67,3.03,15.97,3.68,0.00,0.00,5.13,2.02,2.18,6.12,3.94,7.54,16.55,26.70,75.51,11.13,5.95,6.23
14.70,14.7,28/11/2025 09:27:25,2.423,11.903,,15.3,994830.0,655387.0,948833.18,10131.08,2195.34,8924.02,1493.31,16832.61,645.23,120.72,79.24,6218.33,190.45,645.63,143.14,2227.84,79.99,61.36,25.96,130.21,56.36,71.22,33.36,155.98,28.57,5466.85,511.55,4.68,0.61,70.77,7.11,11.90,2.93,0.00,0.00,3.70,1.71,3.47,4.55,3.75,5.70,8.49,24.11,67.01,10.18,7.19,5.76,98062.92,16800.12,3640.48,16861.60,2821.56,36010.60,1380.37,276.62,181.57,15526.56,475.53,777.73,172.43,3117.21,111.92,102.37,43.31,232.45,100.61,104.09,48.75,224.11,41.05,7816.19,731.38,5.96,0.78,88.59,8.90,14.82,3.65,0.00,0.00,4.38,2.02,4.69,6.14,5.00,7.61,9.48,26.92,72.18,10.97,8.16,6.54
14.80,14.8,28/11/2025 09:27:25,2.646,11.109,,15.3,985092.0,650701.0,950213.27,9777.04,2176.99,9112.69,1522.26,16206.90,624.86,18.73,18.17,6452.71,197.09,551.22,132.92,2131.74,78.90,43.37,20.42,135.38,55.41,83.75,35.21,283.08,51.08,4786.24,445.01,4.59,0.60,72.01,7.42,11.69,2.82,0.00,0.00,4.35,1.67,3.52,4.47,3.55,5.52,27.76,23.71,71.67,10.15,4.73,5.51,95829.58,16213.02,3610.04,17218.09,2876.26,34671.99,1336.79,42.91,41.64,16111.81,492.11,664.00,160.12,2982.74,110.40,72.36,34.08,241.67,98.92,122.41,51.46,406.74,73.39,6843.10,636.25,5.84,0.76,90.14,9.29,14.55,3.51,0.00,0.00,5.15,1.98,4.75,6.03,4.73,7.36,31.00,26.48,77.21,10.93,5.37,6.25
14.90,14.9,28/11/2025 09:27:25,3.965,16.664,,15.4,976350.0,641982.0,950885.41,9443.56,2146.57,9089.72,1517.19,16161.96,622.47,21.58,20.37,6172.55,189.15,577.77,134.74,2148.57,78.44,45.74,21.18,70.20,54.37,77.09,33.84,180.47,32.41,4947.83,460.87,4.99,0.61,65.57,6.32,9.79,2.73,0.00,0.00,2.44,1.64,4.62,4.46,2.83,5.46,15.23,23.58,67.96,10.09,4.11,5.41,94430.70,15660.03,3559.61,17174.69,2866.68,34575.84,1331.67,49.45,46.68,15412.27,472.28,695.98,162.31,3006.29,109.75,76.32,35.34,125.33,97.06,112.67,49.47,259.31,46.56,7074.13,658.93,6.35,0.78,82.07,7.91,12.19,3.40,0.00,0.00,2.89,1.94,6.24,6.02,3.77,7.29,17.01,26.33,73.21,10.87,4.66,6.14
15.00,15.0,28/11/2025 09:27:25,3.300,9.788,,15.4,969474.0,633080.0,954741.43,7873.38,2053.74,7826.42,1324.43,15246.03,590.90,164.63,100.05,5532.79,171.08,508.86,125.46,1990.09,75.63,77.72,28.91,108.19,53.47,88.13,35.39,169.75,30.45,5487.87,514.03,4.32,0.58,75.71,8.14,12.97,2.83,0.00,0.00,4.61,1.66,5.91,4.39,5.63,5.39,8.99,23.02,62.02,9.82,4.58,5.38,86811.04,13056.23,3405.67,14787.72,2502.47,32616.36,1264.13,377.22,229.25,13814.84,427.17,612.97,151.13,2784.54,105.83,129.68,48.23,193.14,95.46,128.81,51.72,243.90,43.75,7846.25,734.93,5.50,0.74,94.77,10.19,16.14,3.52,0.00,0.00,5.45,1.97,7.99,5.92,7.50,7.19,10.03,25.70,66.81,10.58,5.20,6.10
15.10,15.1,28/11/2025 09:27:25,3.003,10.974,1181249.028,15.4,970669.0,631755.0,956652.99,6101.69,1972.92,7731.65,1308.15,14216.76,555.87,81.82,56.67,5483.43,169.35,499.17,123.74,1983.02,75.15,47.30,21.30,108.20,53.05,69.16,31.79,217.56,38.75,6658.91,629.15,4.96,0.62,34.52,2.20,14.67,2.90,0.00,0.00,3.46,1.68,3.87,4.42,2.94,5.45,7.62,22.78,70.99,9.99,5.32,5.52,82774.71,10118.28,3271.64,14608.66,2471.71,30414.41,1189.19,187.48,129.85,13691.60,422.86,601.31,149.06,2774.66,105.14,78.92,35.54,193.16,94.71,101.08,46.47,312.60,55.68,9520.54,899.53,6.31,0.79,43.21,2.76,18.26,3.61,0.00,0.00,4.09,1.98,5.22,5.97,3.92,7.27,8.50,25.44,76.47,10.76,6.03,6.27
15.20,15.2,28/11/2025 09:27:25,2.894,13.685,,15.4,989510.0,637877.0,953010.28,6749.83,2060.88,7839.05,1328.64,14908.75,580.87,80.97,57.66,5725.87,176.95,591.74,135.10,2075.38,77.35,48.70,21.97,116.08,54.16,84.85,35.02,526.04,102.04,8066.47,767.33,4.78,0.66,54.27,4.39,13.19,3.01,0.00,0.00,4.16,1.75,5.56,4.73,4.97,5.75,11.74,23.24,72.38,10.72,4.93,5.86,88906.14,11193.09,3417.51,14811.59,2510.42,31894.81,1242.67,185.53,132.11,14296.94,441.84,712.81,162.75,2903.89,108.23,81.25,36.66,207.23,96.69,124.01,51.18,755.83,146.61,11532.99,1097.08,6.08,0.84,67.94,5.49,16.42,3.75,0.00,0.00,4.92,2.07,7.51,6.39,6.63,7.67,13.11,25.94,77.97,11.54,5.59,6.65
15.30,15.3,28/11/2025 09:27:25,3.128,12.232,,15.3,997187.0,644399.0,950656.23,8197.70,2079.66,7634.48,1297.17,15561.24,602.73,77.76,56.52,5972.52,183.94,676.46,144.53,2143.71,78.49,86.38,31.03,119.28,54.99,68.60,32.53,450.96,85.47,8167.44,777.04,4.86,0.66,69.90,6.69,12.73,3.04,0.00,0.00,4.06,1.83,5.89,4.81,4.37,5.86,6.76,23.60,73.49,10.83,5.17,5.94,93218.49,13594.05,3448.65,14425.06,2450.96,33290.70,1289.44,178.18,129.51,14912.81,459.28,814.87,174.10,2999.49,109.82,144.12,51.77,212.94,98.17,100.26,47.55,647.96,122.80,11677.35,1110.97,6.18,0.84,87.50,8.37,15.84,3.78,0.00,0.00,4.81,2.17,7.96,6.50,5.83,7.81,7.54,26.35,79.17,11.67,5.87,6.74
15.40,15.4,28/11/2025 09:27:25,3.686,9.387,,15.3,989970.0,644951.0,950438.15,8584.07,2119.01,8146.77,1374.91,15708.26,608.05,61.30,47.31,6020.94,184.93,609.86,138.11,2168.80,78.81,64.89,26.42,118.61,55.04,81.39,34.62,515.64,99.58,7274.82,689.08,4.74,0.65,83.83,9.30,12.73,3.00,0.00,0.00,2.81,1.75,3.87,4.75,3.12,5.82,19.39,23.59,71.70,10.77,4.32,5.87,94000.70,14234.76,3513.91,15393.02,2597.84,33605.24,1300.82,140.45,108.41,15033.71,461.75,734.64,166.37,3034.60,110.27,108.27,44.08,211.75,98.25,118.96,50.60,740.89,143.08,10401.13,985.20,6.03,0.83,104.93,11.64,15.85,3.73,0.00,0.00,3.32,2.07,5.22,6.41,4.16,7.77,21.65,26.34,77.23,11.61,4.90,6.66
15.50,15.5,28/11/2025 09:27:25,3.799,8.597,,15.3,988146.0,643843.0,951847.97,6978.28,2075.56,8473.61,1424.65,16178.91,623.02,101.57,68.74,6118.49,187.17,717.35,149.22,2199.68,78.96,75.39,28.74,74.32,54.33,94.97,37.13,288.69,52.16,6653.76,628.10,4.94,0.65,74.95,7.75,13.86,2.99,0.00,0.00,3.98,1.75,3.75,4.64,4.26,5.69,8.06,23.56,77.54,10.76,5.68,5.76,92203.54,11571.91,3441.86,16010.56,2691.83,34612.11,1332.84,232.74,157.50,15277.28,467.35,864.12,179.75,3077.81,110.48,125.78,47.95,132.68,96.99,138.81,54.26,414.80,74.95,9513.17,898.02,6.28,0.82,93.82,9.70,17.25,3.73,0.00,0.00,4.71,2.07,5.06,6.27,5.67,7.59,9.00,26.31,83.53,11.60,6.44,6.53
15.60,15.6,28/11/2025 09:27:25,2.625,8.531,1181248.894,15.4,982856.0,640307.0,952164.52,7068.43,1996.69,7954.02,1343.00,15865.64,611.71,147.42,91.78,6267.60,191.63,689.80,146.21,2110.19,77.96,112.52,35.02,144.97,54.74,86.58,35.41,438.55,82.67,6806.40,643.03,5.02,0.64,15.42,0.76,12.91,2.96,0.00,0.00,3.61,1.75,4.39,4.61,5.62,5.64,19.14,23.35,72.03,10.68,5.24,5.76,91562.00,11721.40,3311.07,15028.83,2537.55,33941.92,1308.65,337.78,210.31,15649.59,478.49,830.94,176.13,2952.59,109.09,187.74,58.43,258.80,97.72,126.54,51.75,630.12,118.78,9731.40,919.36,6.39,0.82,19.30,0.95,16.07,3.68,0.00,0.00,4.26,2.07,5.93,6.22,7.49,7.52,21.37,26.07,77.59,11.50,5.94,6.53
15.70,15.7,28/11/2025 09:27:25,2.648,10.316,,15.4,977464.0,634816.0,952556.32,7167.53,1991.87,7847.33,1327.45,16056.68,618.10,125.82,81.14,6223.36,190.60,577.22,133.83,2116.35,77.62,107.19,34.17,77.95,53.87,86.74,35.45,400.06,74.53,6486.60,611.69,4.75,0.63,56.86,4.84,12.25,2.97,0.00,0.00,4.20,1.70,4.22,4.51,3.63,5.60,10.07,23.37,70.59,10.44,4.28,5.68,91041.45,11885.73,3303.08,14827.24,2508.17,34350.62,1322.32,288.30,185.92,15539.12,475.90,695.32,161.22,2961.21,108.61,178.85,57.01,139.16,96.16,126.77,51.82,574.83,107.08,9274.18,874.56,6.04,0.80,71.18,6.06,15.24,3.69,0.00,0.00,4.97,2.01,5.70,6.10,4.84,7.47,11.24,26.10,76.04,11.24,4.85,6.45
15.80,15.8,28/11/2025 09:27:25,3.022,9.526,,15.4,966424.0,630725.0,956301.91,5844.07,1927.82,7796.77,1317.96,14943.71,580.11,102.19,68.14,5578.81,172.57,637.33,137.31,2060.34,75.65,129.08,36.42,138.57,53.06,84.27,34.48,536.22,104.41,5669.82,531.81,4.06,0.58,55.63,4.75,11.36,2.81,0.00,0.00,3.95,1.67,5.18,4.37,3.33,5.35,15.77,22.69,73.43,10.23,4.19,5.48,83876.15,9691.09,3196.86,14731.71,2490.24,31969.61,1241.04,234.16,156.14,13929.74,430.88,767.73,165.40,2882.84,105.85,215.37,60.76,247.37,94.72,123.16,50.40,770.47,150.02,8106.39,760.36,5.16,0.74,69.64,5.95,14.14,3.50,0.00,0.00,4.67,1.97,7.00,5.90,4.44,7.14,17.61,25.33,79.10,11.02,4.76,6.22
