Exported at 27/11/2025 11:33:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-22-02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
10.31,10.3,26/11/2025 15:18:44*,10.922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.41,10.4,26/11/2025 15:18:44*,11.036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.51,10.5,26/11/2025 15:18:44*,10.720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.61,10.6,26/11/2025 15:18:44*,10.923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.71,10.7,26/11/2025 15:18:44*,11.315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.81,10.8,26/11/2025 15:18:44*,11.820, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.91,10.9,26/11/2025 15:18:44*,11.913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.01,11.0,26/11/2025 15:18:44*,12.607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.11,11.1,26/11/2025 15:18:44*,12.534, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,26/11/2025 15:18:44*,12.961, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,26/11/2025 15:18:44*,13.169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,26/11/2025 15:18:44*,12.163, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,26/11/2025 15:18:44*,13.332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,26/11/2025 15:18:44*,13.555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,26/11/2025 15:18:44*,13.135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,26/11/2025 15:18:44*,14.162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,26/11/2025 15:18:44*,15.370, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12.0,26/11/2025 15:18:44*,15.500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,26/11/2025 15:18:44*,15.002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,26/11/2025 15:18:44*,15.510, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,26/11/2025 15:18:44*,12.449, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,26/11/2025 15:18:44*,-58.577, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,26/11/2025 15:18:44*,-75.527, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,26/11/2025 15:18:44*,-57.923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,26/11/2025 15:18:44*,17.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,26/11/2025 15:18:44*,14.380, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.91,12.9,26/11/2025 15:18:44*,13.903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.01,13.0,26/11/2025 15:18:44*,14.249, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.10,13.1,26/11/2025 15:18:44,15.263,11.903,1181247.111,15.5,962070.0,627984.0,958546.08,5588.78,1953.29,8858.50,1478.67,17451.30,662.64,118.57,78.02,3511.52,119.76,683.48,146.67,1723.24,72.15,51.23,22.13,153.24,52.90,80.66,33.57,7.94,1.81,3092.05,281.44,4.59,0.56,19.28,1.01,8.46,2.45,0.00,0.00,2.09,1.51,2.37,3.98,3.69,4.89,18.84,22.45,71.11,9.53,2.96,4.90,80675.12,9267.75,3239.10,16737.81,2793.89,37334.17,1417.61,271.69,178.78,8767.92,299.02,823.32,176.68,2411.17,100.95,85.48,36.93,273.57,94.44,117.89,49.07,11.41,2.60,4420.84,402.39,5.85,0.71,24.14,1.27,10.53,3.05,0.00,0.00,2.47,1.79,3.20,5.38,4.92,6.52,21.04,25.07,76.60,10.26,3.36,5.56
13.20,13.2,26/11/2025 15:18:44,15.090,4.428,,15.4,971884.0,628423.0,955400.42,6406.05,2029.27,9966.34,1650.65,18846.09,710.65,63.88,50.26,3631.33,123.78,634.29,143.80,1789.26,74.13,53.38,23.05,108.35,53.38,72.06,32.54,0.66,0.16,2909.17,263.90,4.25,0.54,9.82,0.46,7.59,2.52,0.00,0.00,1.92,1.52,1.96,4.05,3.14,4.96,20.45,22.99,65.97,9.37,3.60,5.05,86935.57,10622.99,3365.09,18831.02,3118.84,40318.09,1520.32,146.38,115.17,9067.09,309.07,764.07,173.23,2503.55,103.73,89.07,38.45,193.43,95.30,105.32,47.57,0.95,0.22,4159.37,377.30,5.41,0.69,12.29,0.58,9.45,3.13,0.00,0.00,2.27,1.79,2.65,5.47,4.18,6.61,22.84,25.66,71.06,10.09,4.09,5.73
13.30,13.3,26/11/2025 15:18:44,14.966,11.173,,15.4,973745.0,627024.0,954171.97,5097.15,1964.70,10451.88,1723.18,20687.73,770.38,31.00,28.50,3428.23,118.23,812.24,161.60,1867.88,75.03,97.20,32.22,175.50,54.45,88.82,35.49,93.71,17.66,2844.63,257.39,4.46,0.56,23.99,1.35,9.10,2.53,0.00,0.00,2.85,1.54,3.19,4.14,3.75,4.99,28.83,23.01,71.47,9.74,4.41,5.06,89662.81,8452.48,3258.02,19748.43,3255.88,44257.98,1648.10,71.03,65.31,8559.97,295.22,978.43,194.67,2613.55,104.98,162.18,53.76,313.31,97.21,129.81,51.87,134.65,25.38,4067.09,368.01,5.67,0.71,30.03,1.69,11.33,3.15,0.00,0.00,3.37,1.82,4.31,5.59,5.00,6.66,32.19,25.69,76.98,10.49,5.01,5.74
13.40,13.4,26/11/2025 15:18:44,13.850,3.369,,15.4,973195.0,624701.0,954495.45,4978.33,2046.17,10024.18,1661.01,20803.87,774.97,189.94,116.86,3725.68,126.35,729.19,153.78,1854.09,75.07,99.26,32.76,161.35,54.53,93.02,36.42,98.76,25.90,2625.90,236.70,4.78,0.57,6.29,0.29,8.89,2.50,0.00,0.00,3.46,1.52,1.58,4.04,4.84,5.02,13.36,23.13,73.94,9.61,3.85,4.92,89535.23,8255.44,3393.11,18940.32,3138.41,44506.45,1657.91,435.22,267.77,9302.67,315.49,878.38,185.24,2594.25,105.03,165.62,54.66,288.03,97.35,135.96,53.23,141.90,37.22,3754.37,338.42,6.08,0.72,7.87,0.36,11.06,3.11,0.00,0.00,4.09,1.80,2.14,5.46,6.45,6.70,14.92,25.82,79.65,10.35,4.37,5.58
13.50,13.5,26/11/2025 15:18:44,14.627,5.288,,15.5,962388.0,616206.0,954110.04,7911.08,2095.47,10458.72,1725.78,18827.37,709.92,20.35,20.03,3551.90,121.23,682.84,148.13,1757.07,74.14,82.16,29.29,121.67,53.12,84.69,34.52,53.05,10.65,2224.43,198.75,4.05,0.53,6.05,0.28,7.61,2.42,0.00,0.00,3.23,1.48,2.75,3.92,3.61,4.83,17.05,22.77,66.54,9.24,3.73,4.84,89218.76,13118.75,3474.87,19761.35,3260.79,40278.05,1518.75,46.63,45.91,8868.74,302.71,822.56,178.44,2458.50,103.73,137.09,48.88,217.20,94.82,123.78,50.45,76.23,15.31,3180.37,284.16,5.15,0.68,7.57,0.35,9.48,3.01,0.00,0.00,3.82,1.76,3.71,5.30,4.82,6.44,19.04,25.43,71.68,9.96,4.24,5.49
13.60,13.6,26/11/2025 15:18:44,14.499,7.742,1181244.197,15.6,952961.0,608119.0,957058.70,4666.87,1924.19,10017.20,1655.60,19753.41,738.56,28.50,26.24,3640.97,123.38,675.75,145.73,1771.14,72.79,33.67,17.09,149.33,53.05,96.36,36.54,9.03,2.02,1971.40,175.09,4.50,0.55,6.15,0.28,7.81,2.35,0.00,0.00,1.48,1.40,4.06,3.83,5.74,4.70,26.20,22.54,67.99,9.19,3.73,4.83,84813.83,7738.96,3190.85,18927.13,3128.20,42259.15,1580.03,65.29,60.13,9091.16,308.07,814.02,175.55,2478.19,101.84,56.17,28.52,266.59,94.71,140.84,53.40,12.97,2.90,2818.60,250.33,5.72,0.69,7.70,0.35,9.72,2.93,0.00,0.00,1.76,1.66,5.48,5.17,7.66,6.27,29.25,25.17,73.24,9.90,4.24,5.48
13.70,13.7,26/11/2025 15:18:44,13.867,6.947,,15.6,954525.0,603133.0,955433.87,6014.50,2028.16,10038.21,1660.50,20590.82,766.55,36.30,32.16,3150.15,110.37,648.72,143.32,1782.88,72.98,25.36,16.89,168.70,53.12,102.81,37.81,11.46,2.54,1873.41,165.92,4.45,0.55,5.96,0.28,7.72,2.41,0.00,0.00,1.31,1.39,4.01,3.78,2.50,4.67,29.32,22.43,63.32,9.04,4.23,4.69,87543.52,9973.69,3363.25,18966.83,3137.44,44050.66,1639.90,83.18,73.68,7865.62,275.58,781.45,172.65,2494.62,102.12,42.31,28.18,301.15,94.83,150.27,55.26,16.46,3.65,2678.50,237.22,5.66,0.70,7.46,0.35,9.60,3.00,0.00,0.00,1.55,1.65,5.42,5.11,3.33,6.23,32.74,25.05,68.21,9.73,4.80,5.32
13.80,13.8,26/11/2025 15:18:44,13.884,8.861,,15.6,952793.0,600156.0,952182.36,8408.95,2116.67,10638.43,1752.14,20207.11,754.53,105.65,72.75,3785.84,127.41,592.11,138.89,1775.98,73.58,22.75,17.21,134.55,53.38,84.24,34.45,88.46,24.98,1818.80,160.79,4.72,0.55,40.13,2.92,9.39,2.41,0.00,0.00,2.03,1.42,2.28,3.85,1.89,4.70,27.21,22.79,63.60,9.16,3.52,4.80,93475.84,13944.35,3510.02,20100.92,3310.61,43229.77,1614.19,242.09,166.69,9452.87,318.13,713.26,167.31,2484.96,102.96,37.96,28.71,240.21,95.30,123.12,50.35,127.10,35.89,2600.41,229.88,6.01,0.71,50.24,3.66,11.69,2.99,0.00,0.00,2.40,1.68,3.08,5.20,2.52,6.27,30.38,25.44,68.51,9.87,3.99,5.44
13.90,13.9,26/11/2025 15:18:44,15.253,8.668,,15.6,960593.0,598965.0,954433.15,5849.12,2015.34,10470.77,1727.76,20503.31,764.75,53.01,43.85,3755.71,126.71,683.00,147.87,1785.15,73.99,45.86,20.59,172.42,53.86,76.64,33.08,92.90,25.26,1955.69,173.69,4.25,0.53,6.74,0.30,7.91,2.37,0.00,0.00,1.20,1.43,3.05,3.82,3.62,4.66,26.95,22.75,65.62,9.08,3.95,4.87,89731.91,9699.45,3342.00,19784.13,3264.53,43863.44,1636.05,121.46,100.47,9377.64,316.38,822.75,178.12,2497.80,103.53,76.52,34.35,307.80,96.15,112.01,48.35,133.49,36.29,2796.13,248.33,5.41,0.68,8.44,0.38,9.84,2.95,0.00,0.00,1.42,1.69,4.12,5.16,4.82,6.22,30.09,25.40,70.68,9.79,4.48,5.52
14.00,14.0,26/11/2025 15:18:44,15.563,11.313,,15.6,963582.0,606377.0,952363.73,7399.36,2086.74,10181.25,1683.05,20987.24,780.55,174.42,107.90,3687.05,125.06,692.18,149.65,1796.82,74.45,61.40,24.92,116.60,53.42,98.57,37.35,101.36,25.78,2212.32,197.50,4.71,0.56,8.17,0.37,8.84,2.50,0.00,0.00,3.06,1.48,2.61,3.88,2.23,4.79,29.16,22.95,64.95,9.25,3.96,4.94,93267.53,12270.17,3460.39,19237.09,3180.07,44898.73,1669.85,399.66,247.24,9206.22,312.27,833.81,180.27,2514.13,104.18,102.44,41.59,208.16,95.36,144.07,54.59,145.64,37.04,3163.05,282.38,5.99,0.71,10.23,0.47,11.00,3.11,0.00,0.00,3.62,1.75,3.52,5.24,2.97,6.39,32.56,25.63,69.97,9.97,4.49,5.61
14.10,14.1,26/11/2025 15:18:44,15.507,8.400,1181244.397,15.5,959585.0,613431.0,954190.75,7215.37,2031.77,10062.50,1663.12,19960.87,746.12,80.88,58.95,3473.08,118.97,634.76,143.02,1743.42,73.58,61.30,25.02,57.80,52.77,103.91,38.34,7.66,1.74,2265.35,202.51,5.11,0.57,19.98,1.06,9.32,2.46,0.00,0.00,2.55,1.48,1.65,3.91,3.09,4.86,21.71,22.95,75.96,9.41,2.97,4.85,89511.22,11965.07,3369.24,19012.72,3142.40,42702.98,1596.20,185.32,135.07,8671.95,297.05,764.64,172.28,2439.40,102.95,102.27,41.75,103.18,94.20,151.88,56.04,11.01,2.50,3238.87,289.54,6.50,0.73,25.01,1.33,11.60,3.06,0.00,0.00,3.02,1.75,2.23,5.28,4.13,6.48,24.24,25.62,81.83,10.14,3.37,5.50
14.20,14.2,26/11/2025 15:18:44,15.249,6.284,,15.5,964994.0,616985.0,955008.67,5190.84,1993.55,9956.54,1648.37,20625.88,768.41,27.88,25.98,3679.12,124.57,745.28,153.90,1790.89,74.10,40.64,19.06,177.50,53.97,118.49,41.33,47.56,9.64,2466.59,221.51,4.32,0.54,6.27,0.28,7.60,2.38,0.00,0.00,1.66,1.48,4.17,4.02,3.04,4.92,29.42,22.75,63.52,9.30,4.13,4.98,88493.10,8607.84,3305.85,18812.51,3114.53,44125.66,1643.90,63.89,59.52,9186.41,311.04,897.77,185.39,2505.82,103.68,67.81,31.79,316.88,96.34,173.18,60.40,68.33,13.86,3526.59,316.70,5.50,0.69,7.85,0.36,9.45,2.96,0.00,0.00,1.97,1.75,5.63,5.43,4.05,6.56,32.85,25.40,68.43,10.02,4.69,5.65
14.30,14.3,26/11/2025 15:18:44,15.455,6.351,,15.5,970637.0,619800.0,953926.53,5880.00,2034.22,10009.97,1658.02,20755.92,773.45,139.40,90.42,3745.04,126.77,732.00,153.87,1863.82,75.15,61.40,25.13,173.13,54.56,78.95,33.72,36.95,7.75,2456.26,220.59,4.56,0.56,11.85,0.56,8.89,2.46,0.00,0.00,2.21,1.50,4.13,3.98,1.74,4.89,29.71,23.05,74.07,9.64,3.48,5.01,90478.98,9750.66,3373.30,18913.46,3132.77,44403.86,1654.66,319.43,207.18,9351.01,316.54,881.77,185.35,2607.87,105.15,102.44,41.93,309.07,97.39,115.38,49.28,53.09,11.13,3511.82,315.39,5.80,0.71,14.83,0.71,11.07,3.06,0.00,0.00,2.62,1.78,5.58,5.38,2.32,6.52,33.17,25.74,79.79,10.39,3.95,5.68
14.40,14.4,26/11/2025 15:18:44,14.796,6.088,,15.4,975522.0,625864.0,953970.24,5099.39,1989.74,10209.77,1688.09,21138.79,785.99,144.00,92.85,3744.98,126.66,713.14,152.05,1868.07,75.46,58.61,24.56,146.55,54.41,79.64,33.98,20.92,4.60,2654.00,239.36,4.78,0.57,23.46,1.31,8.56,2.48,0.00,0.00,2.87,1.50,3.07,4.08,4.27,5.02,31.23,23.21,69.28,9.52,4.39,5.07,90598.01,8456.20,3299.54,19290.98,3189.58,45222.94,1681.51,329.97,212.74,9350.86,316.27,859.05,183.16,2613.82,105.58,97.79,40.97,261.61,97.14,116.40,49.67,30.06,6.61,3794.53,342.23,6.08,0.72,29.37,1.64,10.66,3.09,0.00,0.00,3.39,1.78,4.15,5.51,5.70,6.69,34.86,25.91,74.63,10.26,4.98,5.76
14.50,14.5,26/11/2025 15:18:44,14.652,5.818,,15.4,978432.0,627297.0,953413.50,5776.59,2008.22,10036.88,1661.57,21255.20,790.30,67.71,53.00,3660.64,125.03,606.75,142.63,1826.72,75.29,87.99,31.11,148.27,54.80,78.91,33.96,12.55,2.86,2908.74,263.73,4.84,0.57,6.27,0.29,7.72,2.51,0.00,0.00,2.85,1.54,4.45,4.12,3.88,5.04,13.50,23.33,71.66,9.61,4.41,5.09,91436.75,9579.18,3330.18,18964.30,3139.48,45471.98,1690.71,155.14,121.44,9140.25,312.20,730.89,171.82,2555.96,105.35,146.81,51.90,264.68,97.83,115.33,49.63,18.04,4.10,4158.75,377.06,6.15,0.73,7.85,0.36,9.61,3.12,0.00,0.00,3.37,1.82,6.01,5.56,5.18,6.73,15.07,26.05,77.19,10.35,5.00,5.77
14.60,14.6,26/11/2025 15:18:44,14.948,7.871,1181242.809,15.4,973965.0,629884.0,955829.77,5429.67,2025.16,9529.06,1584.41,19335.11,726.15,81.79,59.89,3460.33,118.98,819.87,161.94,1822.69,74.32,79.26,29.05,150.76,54.00,93.24,36.32,59.93,12.00,3187.34,290.43,4.65,0.57,8.96,0.41,8.77,2.49,0.00,0.00,3.65,1.55,3.77,4.10,4.56,5.07,15.74,22.96,67.21,9.61,3.87,5.08,86057.18,9003.90,3358.27,18004.80,2993.67,41364.28,1553.48,187.41,137.23,8640.12,297.07,987.62,195.07,2550.31,103.99,132.24,48.47,269.13,96.40,136.27,53.08,86.11,17.24,4557.08,415.25,5.92,0.73,11.21,0.52,10.92,3.10,0.00,0.00,4.31,1.83,5.09,5.54,6.08,6.76,17.58,25.64,72.40,10.36,4.39,5.77
14.70,14.7,26/11/2025 15:18:44,14.688,8.069,,15.4,988480.0,635446.0,953589.68,4999.35,1979.86,10274.87,1697.17,20413.60,762.10,74.92,56.22,3563.02,122.37,757.66,157.04,1852.46,75.63,31.29,17.74,147.32,55.14,87.49,35.61,143.52,26.26,3934.67,362.56,4.91,0.60,7.04,0.32,11.26,2.65,0.00,0.00,3.17,1.59,2.71,4.23,2.47,5.26,22.25,23.45,72.81,10.02,3.54,5.16,90370.56,8290.30,3283.15,19413.99,3206.74,43671.53,1630.38,171.67,128.82,8896.51,305.56,912.68,189.17,2591.97,105.83,52.20,29.60,262.99,98.43,127.87,52.05,206.21,37.73,5625.57,518.37,6.25,0.76,8.82,0.40,14.01,3.30,0.00,0.00,3.75,1.88,3.66,5.72,3.29,7.02,24.85,26.19,78.43,10.80,4.02,5.85
14.80,14.8,26/11/2025 15:18:44,14.579,7.738,,15.3,994461.0,638853.0,952534.16,6225.56,2065.75,10177.27,1684.95,19960.99,748.77,150.41,96.69,3372.30,117.79,720.01,153.94,1897.90,76.65,132.13,38.01,106.67,54.53,105.17,39.10,101.70,19.31,4380.70,405.87,5.24,0.62,12.04,0.57,9.02,2.64,0.00,0.00,2.44,1.61,5.22,4.34,4.16,5.36,19.25,23.52,71.82,10.12,5.87,5.38,91672.27,10323.69,3425.58,19229.57,3183.65,42703.23,1601.87,344.65,221.54,8420.31,294.11,867.32,185.44,2655.55,107.25,220.45,63.42,190.42,97.35,153.71,57.15,146.12,27.75,6263.27,580.29,6.67,0.79,15.07,0.72,11.23,3.28,0.00,0.00,2.88,1.90,7.06,5.86,5.54,7.15,21.49,26.26,77.37,10.90,6.66,6.10
14.90,14.9,26/11/2025 15:18:44,13.870,9.193,,15.3,999138.0,641648.0,951259.55,5446.57,2081.86,10096.09,1673.45,21181.09,788.77,173.51,108.27,3565.52,122.51,940.53,177.71,2012.09,77.86,128.13,37.77,146.19,55.69,104.85,39.25,112.11,21.09,4697.01,436.49,5.16,0.63,6.65,0.31,10.34,2.78,0.00,0.00,5.34,1.68,5.17,4.48,3.77,5.48,20.58,23.77,74.06,10.26,5.69,5.51,94330.08,9031.92,3452.30,19076.19,3161.92,45313.44,1687.45,397.57,248.08,8902.76,305.88,1132.97,214.07,2815.33,108.94,213.78,63.01,260.98,99.42,153.24,57.37,161.09,30.30,6715.53,624.06,6.57,0.80,8.32,0.39,12.87,3.46,0.00,0.00,6.31,1.98,6.98,6.04,5.02,7.30,22.97,26.54,79.78,11.06,6.45,6.25
15.00,15.0,26/11/2025 15:18:44,13.899,9.328,,15.3,1000453.0,644025.0,950704.54,5190.04,2074.60,10508.18,1737.19,21348.67,795.12,17.75,18.13,3624.24,124.69,907.43,174.40,1967.68,77.87,156.25,41.16,146.88,55.82,94.97,37.36,140.31,25.85,5060.18,471.91,4.96,0.62,6.62,0.31,9.69,2.75,0.00,0.00,3.88,1.67,5.22,4.50,2.18,5.52,16.66,23.84,76.44,10.36,7.21,5.53,95318.05,8606.52,3440.26,19854.81,3282.36,45671.95,1701.02,40.67,41.55,9049.39,311.33,1093.09,210.09,2753.19,108.95,260.70,68.68,262.21,99.65,138.80,54.61,201.61,37.15,7234.76,674.71,6.32,0.79,8.29,0.39,12.06,3.42,0.00,0.00,4.59,1.98,7.05,6.07,2.90,7.36,18.61,26.62,82.35,11.16,8.18,6.27
15.10,15.1,26/11/2025 15:18:44,14.423,6.020,1181244.065,15.3,998194.0,646646.0,952771.10,5523.59,1980.82,9693.39,1610.62,20052.78,751.60,66.29,51.82,3470.69,119.97,776.67,159.42,1986.77,77.34,122.70,36.90,145.46,55.30,96.06,37.45,95.42,18.38,5071.17,473.25,4.73,0.62,6.52,0.31,7.00,2.69,0.00,0.00,4.53,1.68,3.02,4.49,2.59,5.52,26.96,23.64,69.05,10.14,3.54,5.47,91044.51,9159.63,3284.75,18315.29,3043.20,42899.61,1607.93,151.89,118.75,8665.97,299.55,935.58,192.03,2779.90,108.21,204.72,61.57,259.67,98.72,140.39,54.74,137.11,26.41,7250.47,676.62,6.02,0.78,8.16,0.39,8.71,3.35,0.00,0.00,5.35,1.99,4.08,6.06,3.45,7.36,30.10,26.39,74.38,10.93,4.02,6.20
