Exported at 26/11/2025 09:22:47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-C-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
8.70,8.7,25/11/2025 10:24:36,6.148,9.260,,15.7,921120.0,597830.0,986970.76,1119.14,1639.90,2642.81,566.50,4869.45,242.78,163.42,98.92,478.99,37.84,138.65,81.68,871.86,56.84,27.15,14.65,108.19,45.16,79.15,30.56,224.90,40.05,2184.70,196.55,3.44,0.44,19.14,1.05,8.00,2.06,0.00,0.00,7.18,1.60,5.95,3.26,2.12,3.84,19.42,19.39,51.64,7.57,3.92,4.06,24164.35,1855.85,2719.41,4993.50,1070.38,10417.39,519.39,374.46,226.67,1195.99,94.49,167.02,98.39,1219.92,79.53,45.30,24.45,193.13,80.61,115.68,44.66,323.15,57.55,3123.56,281.02,4.38,0.56,23.96,1.32,9.96,2.57,0.00,0.00,8.50,1.89,8.04,4.40,2.83,5.11,21.68,21.65,55.63,8.16,4.44,4.61
8.80,8.8,25/11/2025 10:24:36,6.724,9.257,,15.6,931569.0,613040.0,986534.46,671.09,1649.63,2597.21,559.12,5206.42,254.16,182.76,109.58,512.40,38.35,114.19,78.01,940.75,57.98,77.53,26.72,75.25,45.33,73.98,29.84,323.73,59.98,2587.10,234.99,3.79,0.47,5.27,0.24,6.87,2.09,0.00,0.00,7.77,1.68,4.51,3.34,3.47,4.05,11.26,19.69,56.44,7.82,3.76,4.16,24963.86,1112.85,2735.54,4907.33,1056.43,11138.27,543.74,418.77,251.09,1279.42,95.75,137.55,93.98,1316.31,81.13,129.35,44.58,134.34,80.92,108.12,43.61,465.14,86.18,3698.89,335.98,4.83,0.60,6.60,0.30,8.55,2.61,0.00,0.00,9.19,1.99,6.09,4.52,4.63,5.41,12.57,21.99,60.80,8.42,4.26,4.72
8.90,8.9,25/11/2025 10:24:36,7.715,9.063,,15.6,932977.0,616485.0,986844.56,584.42,1600.98,2814.95,587.01,4987.05,246.99,185.12,110.76,425.19,38.68,126.94,80.47,916.16,57.60,23.62,14.76,101.40,45.59,53.25,26.24,289.50,53.02,2544.31,231.00,3.89,0.47,5.22,0.24,6.89,2.08,0.00,0.00,5.99,1.48,3.44,3.33,1.90,4.03,13.47,19.62,60.01,7.90,2.76,4.06,24346.50,969.12,2654.87,5318.74,1109.13,10668.97,528.39,424.17,253.78,1061.65,96.58,152.91,96.93,1281.89,80.60,39.41,24.63,181.01,81.39,77.83,38.35,415.97,76.18,3637.71,330.27,4.95,0.60,6.53,0.30,8.57,2.59,0.00,0.00,7.08,1.75,4.64,4.49,2.53,5.37,15.04,21.91,64.64,8.51,3.13,4.60
9.00,9.0,25/11/2025 10:24:36,8.207,9.654,,15.6,934835.0,618397.0,985802.21,1023.23,1625.55,2527.51,550.97,5461.25,263.76,149.35,92.40,637.99,38.51,145.82,83.83,978.43,58.67,72.01,25.70,88.24,45.67,60.05,27.50,214.58,38.44,2729.36,248.74,4.05,0.49,5.36,0.25,7.70,2.13,0.00,0.00,8.29,1.72,2.98,3.32,1.27,4.06,15.04,19.79,61.97,8.12,3.32,4.08,26336.09,1696.79,2695.60,4775.64,1041.03,11683.45,564.27,342.22,211.72,1592.99,96.15,175.65,100.99,1369.02,82.09,120.14,42.88,157.52,81.53,87.77,40.20,308.32,55.22,3902.28,355.64,5.16,0.63,6.71,0.31,9.59,2.66,0.00,0.00,9.81,2.04,4.02,4.48,1.69,5.41,16.79,22.10,66.75,8.75,3.77,4.63
9.10,9.1,25/11/2025 10:24:36,8.617,10.049,1181241.425,15.6,934590.0,618665.0,986241.58,585.27,1635.08,2725.92,577.59,5064.91,249.82,133.87,83.90,550.06,38.37,168.56,86.87,955.87,58.26,31.05,15.22,129.82,45.94,64.29,28.01,340.77,63.55,2897.09,264.83,3.95,0.49,5.41,0.25,9.86,2.18,0.00,0.00,7.31,1.65,3.95,3.38,2.70,4.09,16.98,19.59,57.94,8.01,2.84,4.07,25312.79,970.54,2711.41,5150.52,1091.33,10835.53,534.45,306.75,192.24,1373.45,95.81,203.04,104.65,1337.46,81.52,51.82,25.40,231.74,82.02,93.96,40.94,489.64,91.31,4142.09,378.64,5.02,0.62,6.77,0.31,12.28,2.71,0.00,0.00,8.64,1.95,5.33,4.57,3.60,5.46,18.96,21.88,62.41,8.63,3.22,4.61
9.20,9.2,25/11/2025 10:24:36,7.699,10.577,,15.6,937268.0,616260.0,986120.07,223.45,1707.28,2685.52,577.74,5591.16,269.32,119.06,77.09,556.88,38.51,163.56,86.05,996.00,58.80,62.98,23.94,112.11,45.99,79.06,30.90,329.74,61.28,2852.66,260.55,3.76,0.48,5.46,0.25,5.91,2.11,0.00,0.00,9.55,1.87,3.30,3.36,2.85,4.09,15.05,19.76,58.70,7.98,3.18,4.07,25755.30,370.54,2831.15,5074.18,1091.61,11961.37,576.16,272.82,176.65,1390.47,96.15,197.03,103.65,1393.61,82.28,105.08,39.94,200.14,82.11,115.56,45.16,473.78,88.05,4078.57,372.52,4.78,0.61,6.83,0.31,7.36,2.63,0.00,0.00,11.29,2.21,4.46,4.54,3.79,5.45,16.80,22.07,63.24,8.59,3.61,4.62
9.30,9.3,25/11/2025 10:24:36,6.781,11.374,,15.6,938760.0,614456.0,984278.70,1256.26,1677.61,2819.64,594.02,6249.38,291.23,100.72,68.48,568.61,38.85,296.32,102.20,1042.30,59.83,39.16,18.01,86.63,46.16,83.46,31.86,291.62,53.31,2761.80,251.63,3.55,0.47,6.46,0.29,9.58,2.17,0.00,0.00,10.55,1.94,4.33,3.36,3.85,4.10,18.72,19.97,63.25,8.25,5.10,4.17,29098.71,2083.23,2781.93,5327.60,1122.38,13369.51,623.04,230.80,156.92,1419.76,97.02,356.95,123.11,1458.40,83.71,65.34,30.05,154.64,82.41,121.98,46.57,419.01,76.60,3948.67,359.77,4.52,0.60,8.08,0.37,11.93,2.70,0.00,0.00,12.48,2.30,5.85,4.54,5.14,5.47,20.90,22.29,68.13,8.89,5.78,4.73
9.40,9.4,25/11/2025 10:24:36,3.519,10.579,,15.5,944772.0,619691.0,985238.94,394.00,1637.33,2936.97,609.01,5786.67,275.86,60.88,46.89,580.67,38.77,209.50,93.43,1051.71,59.93,96.66,29.93,105.78,46.07,77.56,30.70,413.74,79.43,2936.04,268.58,3.44,0.46,5.42,0.25,7.45,2.16,0.00,0.00,12.34,2.11,5.08,3.42,2.19,4.15,14.10,19.86,57.62,8.12,3.25,4.22,27277.62,653.36,2715.15,5549.30,1150.70,12379.63,590.15,139.50,107.45,1449.88,96.79,252.37,112.55,1471.56,83.85,161.27,49.94,188.84,82.25,113.36,44.87,594.47,114.13,4197.78,384.00,4.37,0.59,6.79,0.31,9.27,2.69,0.00,0.00,14.59,2.49,6.87,4.63,2.91,5.54,15.74,22.18,62.07,8.74,3.69,4.79
9.50,9.5,25/11/2025 10:24:36,6.687,10.314,,15.5,949303.0,622800.0,983657.59,1222.08,1675.59,2770.31,587.07,6594.03,302.71,20.02,19.29,530.06,39.50,260.26,98.87,1085.56,60.41,125.37,33.82,140.42,47.13,77.35,30.85,463.44,90.47,2942.75,269.09,3.77,0.49,5.56,0.25,7.78,2.15,0.00,0.00,9.06,1.87,4.87,3.49,2.13,4.22,13.27,20.10,61.06,8.35,3.23,4.28,30141.64,2026.54,2778.60,5234.39,1109.25,14106.85,647.60,45.88,44.20,1323.50,98.62,313.51,119.10,1518.93,84.52,209.19,56.43,250.67,84.13,113.06,45.08,665.90,130.00,4207.38,384.72,4.80,0.62,6.96,0.32,9.69,2.68,0.00,0.00,10.72,2.21,6.57,4.71,2.84,5.63,14.82,22.44,65.78,8.99,3.67,4.85
9.60,9.6,25/11/2025 10:24:36,8.445,10.642,1181240.896,15.5,949301.0,626503.0,984907.64,301.42,1655.84,2639.73,570.18,6464.37,297.76,94.75,64.80,579.71,39.13,218.18,94.59,1059.88,60.12,35.37,16.87,96.02,46.46,77.03,30.74,373.25,70.64,3032.40,277.92,3.71,0.49,5.40,0.25,7.72,2.12,0.00,0.00,8.88,1.84,5.51,3.47,2.25,4.22,18.30,20.06,63.59,8.18,4.90,4.28,28078.74,499.83,2745.85,4987.67,1077.33,13829.45,637.02,217.11,148.48,1447.49,97.70,262.82,113.94,1482.98,84.12,59.01,28.15,171.42,82.94,112.59,44.93,536.29,101.49,4335.55,397.35,4.72,0.62,6.76,0.31,9.61,2.64,0.00,0.00,10.51,2.18,7.45,4.68,3.00,5.63,20.43,22.39,68.50,8.81,5.56,4.85
9.70,9.7,25/11/2025 10:24:36,8.338,12.889,,15.5,953849.0,629725.0,983697.91,1124.30,1703.31,2694.98,581.33,6364.95,295.93,75.56,54.91,462.09,39.84,244.04,97.98,1104.43,60.83,101.15,30.99,79.59,46.45,72.99,30.07,455.58,88.73,3414.46,314.78,3.77,0.49,5.53,0.25,6.59,2.13,0.00,0.00,10.43,2.00,5.55,3.52,2.11,4.32,10.62,20.18,59.45,8.44,3.92,4.33,29816.28,1864.39,2824.55,5092.06,1098.40,13616.76,633.10,173.13,125.81,1153.80,99.48,293.97,118.02,1545.32,85.11,168.77,51.70,142.09,82.93,106.67,43.95,654.60,127.49,4881.80,450.06,4.80,0.63,6.92,0.32,8.20,2.66,0.00,0.00,12.34,2.37,7.49,4.76,2.82,5.76,11.86,22.54,64.04,9.09,4.45,4.91
9.80,9.8,25/11/2025 10:24:36,8.049,10.911,,15.4,959736.0,635039.0,983022.37,234.57,1712.68,3040.91,629.16,7181.24,323.09,43.51,56.57,549.33,39.52,252.90,99.28,1121.03,61.56,91.77,29.53,140.36,47.55,65.74,28.91,310.02,57.26,3830.69,355.21,3.82,0.51,5.63,0.26,7.87,2.26,0.00,0.00,8.90,1.89,6.12,3.61,2.90,4.40,17.05,20.27,58.63,8.32,4.63,4.46,31396.20,388.99,2840.10,5745.70,1188.77,15363.07,691.21,99.69,129.61,1371.63,98.69,304.65,119.60,1568.55,86.14,153.11,49.27,250.57,84.88,96.08,42.25,445.45,82.27,5476.90,507.86,4.86,0.65,7.05,0.33,9.80,2.82,0.00,0.00,10.53,2.23,8.26,4.87,3.87,5.87,19.04,22.63,63.16,8.96,5.25,5.06
9.90,9.9,25/11/2025 10:24:36,8.444,14.479,,15.4,967438.0,641452.0,982205.09,414.04,1750.07,3001.14,626.78,6971.01,316.53,139.98,88.59,530.11,40.13,289.75,103.81,1125.69,62.06,121.20,33.51,161.90,47.94,77.59,31.14,210.68,37.97,4627.09,433.02,4.44,0.55,5.70,0.26,8.17,2.31,0.00,0.00,11.17,2.13,5.50,3.75,3.40,4.59,18.19,20.30,62.87,8.66,5.29,4.73,32504.02,686.60,2902.10,5670.55,1184.28,14913.33,677.17,320.74,203.00,1323.63,100.21,349.04,125.04,1575.08,86.84,202.21,55.91,289.02,85.57,113.40,45.51,302.71,54.56,6615.55,619.11,5.65,0.69,7.14,0.33,10.17,2.88,0.00,0.00,13.21,2.52,7.43,5.07,4.53,6.12,20.31,22.67,67.73,9.33,6.00,5.37
10.00,10.0,25/11/2025 10:24:36,8.594,12.295,,15.4,973945.0,644626.0,978089.41,498.42,1720.91,3314.62,667.87,9767.99,408.77,185.60,112.80,520.74,40.90,377.50,112.72,1419.61,65.80,113.25,33.22,157.72,49.12,88.11,33.50,329.09,60.98,5011.46,470.11,4.23,0.55,5.74,0.27,8.80,2.38,0.00,0.00,11.29,2.19,6.60,3.92,3.28,4.77,19.73,20.82,61.05,8.81,5.76,4.89,40534.70,826.52,2853.74,6262.86,1261.91,20897.01,874.49,425.29,258.48,1300.24,102.13,454.73,135.79,1986.33,92.07,188.96,55.43,281.56,87.70,128.78,48.97,472.86,87.62,7165.10,672.13,5.38,0.71,7.18,0.34,10.96,2.96,0.00,0.00,13.35,2.59,8.91,5.29,4.38,6.36,22.03,23.25,65.76,9.49,6.53,5.55
10.10,10.1,25/11/2025 10:24:36,8.231,16.794,1181241.489,15.4,970724.0,644659.0,976722.09,324.49,1714.08,3563.96,702.90,11084.55,452.17,203.79,122.77,534.89,40.50,536.78,127.91,1386.73,66.14,139.27,36.83,121.79,49.23,55.18,27.99,442.24,85.27,4751.80,444.47,4.13,0.55,5.93,0.27,9.57,2.41,0.00,0.00,18.88,2.73,8.91,3.93,1.20,4.75,11.41,21.16,66.66,9.19,5.76,4.90,43486.42,538.10,2842.41,6733.96,1328.11,23713.57,967.35,466.95,281.32,1335.57,101.13,646.61,154.08,1940.32,92.54,232.36,61.45,217.43,87.88,80.65,40.92,635.42,122.52,6793.86,635.48,5.26,0.70,7.42,0.34,11.91,3.00,0.00,0.00,22.33,3.23,12.03,5.31,1.60,6.34,12.73,23.62,71.81,9.90,6.54,5.56
10.20,10.2,25/11/2025 10:24:36,8.201,14.684,,15.3,983743.0,644072.0,973362.73,462.76,1730.37,3733.05,726.18,12866.28,510.85,45.31,38.04,677.19,41.16,600.88,136.30,1400.28,67.28,140.16,37.20,118.16,49.98,80.31,32.60,639.34,130.33,5712.11,538.24,4.59,0.58,6.17,0.29,9.69,2.49,0.00,0.00,18.75,2.82,11.36,4.16,3.32,4.96,26.08,21.51,75.79,9.64,5.67,5.13,49656.37,767.39,2869.43,7053.46,1372.09,27525.27,1092.88,103.83,87.15,1690.89,102.77,723.83,164.19,1959.29,94.15,233.86,62.07,210.94,89.23,117.38,47.64,918.63,187.26,8166.85,769.55,5.84,0.73,7.73,0.36,12.07,3.09,0.00,0.00,22.18,3.34,15.34,5.62,4.43,6.62,29.12,24.02,81.64,10.39,6.43,5.81
10.30,10.3,25/11/2025 10:24:36,8.045,14.683,,15.3,985012.0,643294.0,971901.24,418.63,1736.38,4302.54,807.69,13855.01,544.11,45.67,38.70,683.29,41.66,634.67,140.23,1508.08,68.46,214.77,44.25,144.21,50.75,81.63,33.00,238.02,43.01,5813.65,548.08,4.23,0.58,6.20,0.29,9.29,2.53,0.00,0.00,26.74,3.27,19.04,4.31,4.02,4.89,10.66,21.72,69.64,9.50,8.78,5.24,52722.99,694.20,2879.40,8129.49,1526.10,29640.50,1164.03,104.64,88.68,1706.12,104.02,764.53,168.92,2110.11,95.79,358.35,73.84,257.44,90.60,119.30,48.23,342.00,61.80,8312.03,783.62,5.38,0.73,7.77,0.36,11.57,3.15,0.00,0.00,31.62,3.87,25.71,5.82,5.36,6.52,11.91,24.25,75.01,10.24,9.96,5.94
10.40,10.4,25/11/2025 10:24:36,8.003,15.273,,15.4,977444.0,637386.0,975595.89,278.39,1759.68,3765.94,733.86,12231.84,490.36,135.35,87.52,698.90,41.19,662.73,141.37,1454.40,67.36,190.24,42.04,149.48,50.25,66.78,30.13,247.03,44.85,4382.54,408.31,4.23,0.54,5.96,0.28,8.34,2.40,0.00,0.00,28.41,3.27,14.41,4.00,1.17,4.62,7.33,21.44,63.44,9.01,7.21,4.87,46099.07,461.65,2918.04,7115.60,1386.60,26168.00,1049.05,310.14,200.53,1745.09,102.85,798.33,170.29,2035.00,94.25,317.42,70.14,266.85,89.71,97.61,44.03,354.94,64.44,6265.91,583.78,5.39,0.69,7.45,0.34,10.38,2.99,0.00,0.00,33.60,3.86,19.46,5.40,1.56,6.16,8.18,23.94,68.34,9.70,8.18,5.53
10.50,10.5,25/11/2025 10:24:36,8.859,16.072,,15.4,975285.0,636519.0,980517.36,350.83,1742.54,3245.53,659.81,9364.69,395.82,5.40,5.87,618.55,40.23,425.98,117.98,1191.36,64.09,115.47,34.16,72.13,48.51,77.79,31.67,149.38,27.21,3723.13,344.62,3.75,0.51,5.52,0.26,6.58,2.26,0.00,0.00,26.41,3.05,15.00,3.79,1.88,4.44,10.31,21.11,64.57,8.68,8.38,4.63,36622.54,581.77,2889.62,6132.30,1246.69,20034.21,846.80,12.37,13.45,1544.46,100.46,513.14,142.11,1666.95,89.67,192.66,57.00,128.77,86.60,113.70,46.29,214.63,39.10,5323.12,492.72,4.77,0.65,6.91,0.33,8.19,2.82,0.00,0.00,31.23,3.60,20.27,5.12,2.51,5.92,11.51,23.57,69.56,9.35,9.50,5.26
10.60,10.6,25/11/2025 10:24:36,8.288,22.483,1181239.242,15.3,979475.0,643545.0,979617.91,319.46,1715.06,3073.42,637.11,9561.47,402.49,47.35,58.09,530.55,40.48,516.41,125.97,1273.14,65.01,142.91,37.14,100.03,48.74,71.88,30.66,230.57,41.83,4369.04,407.56,3.90,0.53,9.99,0.48,8.73,2.40,0.00,0.00,27.05,3.14,10.45,3.87,1.57,4.59,14.93,21.09,62.48,8.90,6.79,4.76,37896.87,529.75,2844.04,5807.11,1203.79,20455.19,861.06,108.49,133.11,1324.72,101.08,622.08,151.75,1781.38,90.96,238.45,61.97,178.57,87.01,105.06,44.81,331.29,60.11,6246.61,582.70,4.96,0.68,12.51,0.60,10.86,2.99,0.00,0.00,31.98,3.71,14.11,5.23,2.09,6.12,16.67,23.54,67.30,9.59,7.70,5.40
10.70,10.7,25/11/2025 10:24:36,7.633,22.880,,15.3,983303.0,642894.0,977522.51,449.09,1727.02,3565.51,702.75,10620.40,436.80,138.74,88.36,584.03,40.61,404.53,116.29,1379.39,66.29,155.31,39.02,113.76,49.77,58.77,28.83,259.69,47.51,4592.68,429.20,3.75,0.53,16.99,0.88,8.47,2.35,0.00,0.00,27.84,3.20,14.62,3.95,3.24,4.68,7.97,21.47,65.92,8.96,6.81,4.87,42064.51,744.72,2863.88,6736.89,1327.82,22720.60,934.47,317.91,202.47,1458.26,101.40,487.30,140.08,1930.05,92.75,259.13,65.10,203.08,88.84,85.89,42.14,373.14,68.27,6566.35,613.65,4.77,0.67,21.26,1.10,10.54,2.93,0.00,0.00,32.92,3.78,19.74,5.33,4.31,6.24,8.90,23.97,71.01,9.66,7.73,5.53
10.80,10.8,25/11/2025 10:24:36,6.785,20.101,,15.4,970563.0,634044.0,985692.90,672.67,1701.55,2530.23,561.17,5696.68,274.39,30.80,27.78,564.08,39.17,111.30,79.70,994.26,60.75,67.08,25.81,93.47,47.44,59.00,27.92,195.07,35.36,3140.80,288.82,3.97,0.50,24.66,1.50,9.07,2.17,0.00,0.00,28.74,3.07,11.31,3.57,1.89,4.16,5.10,20.52,59.61,8.14,7.32,4.45,26400.67,1115.48,2821.64,4780.78,1060.31,12187.12,587.01,70.58,63.66,1408.44,97.80,134.07,96.00,1391.17,85.00,111.92,43.07,166.87,84.69,86.23,40.81,280.28,50.80,4490.54,412.94,5.05,0.63,30.87,1.87,11.29,2.70,0.00,0.00,33.99,3.63,15.27,4.83,2.51,5.54,5.69,22.92,64.22,8.77,8.30,5.05
10.90,10.9,25/11/2025 10:24:36,7.015,19.638,,15.5,958926.0,623342.0,988572.45,315.94,1681.59,2561.41,561.58,4382.68,228.27,3.10,3.36,438.28,38.82,78.27,69.25,830.97,58.81,25.71,15.22,91.25,46.46,71.47,29.64,192.39,34.75,2266.68,205.04,3.58,0.46,37.74,2.96,7.09,2.09,0.00,0.00,29.41,3.02,14.68,3.41,0.70,3.98,15.20,20.07,54.24,7.65,6.76,4.25,21124.73,523.92,2788.54,4839.68,1061.09,9376.01,488.34,7.09,7.69,1094.33,96.94,94.28,83.42,1162.69,82.29,42.90,25.40,162.91,82.94,104.46,43.32,276.43,49.94,3240.78,293.16,4.56,0.58,47.24,3.71,8.82,2.61,0.00,0.00,34.78,3.57,19.83,4.61,0.94,5.31,16.97,22.41,58.43,8.24,7.67,4.82
11.00,11.0,25/11/2025 10:24:36,7.004,17.722,,15.6,951488.0,611071.0,986551.75,648.03,1654.25,2724.55,577.43,5271.54,257.05,118.48,75.91,493.12,38.35,182.53,88.66,929.94,59.53,35.06,17.11,85.64,46.72,42.06,25.25,130.83,24.05,2593.82,236.12,3.98,0.48,55.48,5.62,8.55,2.19,0.00,0.00,30.05,3.06,14.89,3.44,0.18,3.92,17.70,20.26,52.65,7.81,9.17,4.28,24921.20,1074.62,2743.21,5147.94,1091.03,11277.59,549.92,271.48,173.93,1231.26,95.77,219.87,106.80,1301.18,83.29,58.50,28.54,152.89,83.40,61.47,36.91,187.99,34.56,3708.50,337.59,5.07,0.61,69.45,7.04,10.64,2.72,0.00,0.00,35.54,3.62,20.11,4.64,0.24,5.22,19.77,22.62,56.72,8.41,10.40,4.85
11.10,11.1,25/11/2025 10:24:36,7.299,19.509,1181238.710,15.6,937895.0,607127.0,985075.24,413.69,1624.14,2583.99,559.56,7113.67,317.81,45.91,36.87,388.71,38.16,327.37,102.00,972.54,59.56,58.00,23.31,64.88,46.35,61.21,28.05,88.98,16.82,2621.97,238.52,3.13,0.45,65.34,7.44,8.92,2.16,0.00,0.00,24.95,2.87,15.97,3.49,1.34,3.95,10.09,20.20,50.50,7.77,3.58,4.29,28015.95,686.01,2693.27,4882.36,1057.27,15218.52,679.89,105.21,84.49,970.56,95.28,394.35,122.87,1360.78,83.34,96.78,38.89,115.83,82.75,89.47,40.99,127.85,24.16,3748.74,341.02,3.98,0.57,81.79,9.31,11.10,2.69,0.00,0.00,29.51,3.39,21.57,4.72,1.79,5.26,11.27,22.56,54.40,8.36,4.06,4.87
11.20,11.2,25/11/2025 10:24:36,7.987,19.378,,15.6,930463.0,605019.0,986634.67,820.40,1600.03,2504.10,544.61,5506.41,264.57,72.08,51.81,400.76,37.73,159.87,82.79,888.60,57.97,89.18,29.00,106.80,46.14,60.20,27.57,162.85,29.21,2388.60,216.25,3.81,0.46,84.86,11.99,8.99,2.11,0.00,0.00,24.01,2.77,12.55,3.35,1.31,3.92,8.63,19.88,56.50,7.78,4.83,4.23,24795.47,1360.45,2653.29,4731.40,1029.02,11780.05,566.01,165.16,118.72,1000.65,94.20,192.58,99.72,1243.34,81.11,148.79,48.39,190.66,82.37,87.99,40.29,233.99,41.97,3415.08,309.18,4.85,0.59,106.23,15.00,11.19,2.62,0.00,0.00,28.39,3.28,16.95,4.52,1.75,5.23,9.63,22.20,60.86,8.38,5.48,4.80
11.30,11.3,25/11/2025 10:24:36,7.527,14.750,,15.6,925393.0,608602.0,989206.27,520.28,1555.96,2107.62,486.82,4137.72,215.42,48.25,37.29,335.26,37.25,99.58,70.23,840.40,56.83,28.89,14.82,89.66,45.24,60.70,27.31,104.47,19.22,2223.61,200.71,3.48,0.45,81.14,11.25,7.41,2.02,0.00,0.00,19.74,2.53,10.86,3.33,1.05,3.85,12.16,19.55,57.26,7.66,4.21,4.14,19801.45,862.77,2580.22,3982.27,919.82,8851.97,460.86,110.55,85.45,837.11,93.02,119.95,84.60,1175.90,79.52,48.20,24.73,160.05,80.75,88.72,39.92,150.11,27.61,3179.19,286.96,4.42,0.57,101.57,14.09,9.22,2.52,0.00,0.00,23.34,2.99,14.67,4.50,1.40,5.13,13.57,21.83,61.68,8.25,4.77,4.70
11.40,11.4,25/11/2025 10:24:36,7.096,14.879,,15.7,913744.0,609631.0,988497.70,328.05,1633.08,2142.03,495.48,4547.07,229.81,66.68,47.48,344.80,36.99,122.55,74.23,851.50,56.54,83.22,27.50,119.98,45.22,70.72,28.98,253.49,45.76,2378.45,215.18,3.44,0.45,98.02,15.62,6.73,2.06,0.00,0.00,12.20,2.07,9.23,3.35,1.59,3.89,4.92,19.37,52.20,7.73,5.43,4.25,21125.32,544.00,2708.09,4047.29,936.18,9727.71,491.65,152.80,108.80,860.93,92.37,147.63,89.41,1191.42,79.12,138.85,45.88,214.19,80.72,103.35,42.35,364.23,65.75,3400.58,307.66,4.37,0.57,122.70,19.55,8.37,2.56,0.00,0.00,14.42,2.45,12.47,4.53,2.12,5.19,5.49,21.63,56.23,8.33,6.16,4.82
11.50,11.5,25/11/2025 10:24:36,7.827,13.489,,15.7,908277.0,612320.0,987699.02,351.07,1568.21,2176.26,498.46,4983.93,244.62,229.37,133.02,397.77,36.71,175.39,81.98,946.02,57.27,51.03,20.97,67.29,44.65,61.50,27.36,135.08,24.10,2469.62,223.76,3.65,0.47,148.16,32.51,7.94,2.16,0.00,0.00,16.11,2.37,8.12,3.38,2.56,3.96,10.40,19.43,55.44,7.89,4.28,4.24,22739.92,582.17,2600.53,4111.95,941.83,10662.30,523.33,525.58,304.80,993.20,91.67,211.28,98.75,1323.67,80.14,85.15,34.99,120.13,79.71,89.88,39.98,194.09,34.62,3530.92,319.92,4.65,0.59,185.46,40.70,9.88,2.69,0.00,0.00,19.05,2.81,10.97,4.57,3.41,5.28,11.61,21.69,59.72,8.50,4.85,4.81
11.60,11.6,25/11/2025 10:24:36,8.026,13.165,1181237.981,15.7,898775.0,609112.0,987522.41,327.98,1560.14,2326.13,515.52,5468.65,259.73,50.98,38.17,339.50,36.75,208.02,85.27,996.61,57.62,128.21,33.38,109.29,44.94,66.43,28.12,65.24,12.40,2143.90,192.60,3.52,0.46,139.54,29.41,9.23,2.19,0.00,0.00,17.05,2.37,11.99,3.36,2.04,3.90,5.08,19.35,54.19,7.66,4.01,4.21,23211.24,543.88,2587.14,4395.13,974.06,11699.27,555.64,116.81,87.47,847.69,91.76,250.59,102.72,1394.46,80.63,213.92,55.70,195.10,80.22,97.10,41.10,93.74,17.82,3065.23,275.37,4.48,0.58,174.68,36.81,11.49,2.72,0.00,0.00,20.17,2.81,16.19,4.53,2.71,5.21,5.68,21.60,58.38,8.26,4.55,4.77
